Wavelength_01 CsPbBr3_PL Wavelength_02 CsPbBr3_Abs Wavelength_03 CsPbI3_PL Wavelength_04 CsPbI3_Abs
6.96550e+02 1.44444e-02 6.96550e+02 7.00000e-02 6.96550e+02 5.33500e+01 6.96550e+02 1.20000e-01
6.97304e+02 5.11111e-02 6.97304e+02 7.00000e-02 6.97304e+02 5.09022e+01 6.97304e+02 1.20000e-01
6.98059e+02 3.66667e-02 6.98059e+02 7.00000e-02 6.98059e+02 4.84522e+01 6.98059e+02 1.20000e-01
6.98813e+02 1.66667e-02 6.98813e+02 6.55556e-02 6.98813e+02 4.61122e+01 6.98813e+02 1.20000e-01
6.99568e+02 1.06667e-01 6.99568e+02 6.44444e-02 6.99568e+02 4.41167e+01 6.99568e+02 1.20000e-01
7.00322e+02 -1.50000e-01 7.00322e+02 6.33333e-02 7.00322e+02 4.18889e+01 7.00322e+02 1.30000e-01
7.01076e+02 -1.40000e-01 7.01076e+02 6.33333e-02 7.01076e+02 3.98789e+01 7.01076e+02 1.30000e-01
7.01831e+02 -2.34444e-01 7.01831e+02 6.55556e-02 7.01831e+02 3.78967e+01 7.01831e+02 1.30000e-01
7.02585e+02 -8.33333e-02 7.02585e+02 7.00000e-02 7.02585e+02 3.63867e+01 7.02585e+02 1.30000e-01
7.03339e+02 1.80000e-01 7.03339e+02 7.00000e-02 7.03339e+02 3.49022e+01 7.03339e+02 1.30000e-01
7.04092e+02 6.85556e-01 7.04092e+02 7.00000e-02 7.04092e+02 3.39144e+01 7.04092e+02 1.30000e-01
7.04846e+02 7.06667e-01 7.04846e+02 7.00000e-02 7.04846e+02 3.22333e+01 7.04846e+02 1.30000e-01
7.05600e+02 9.66667e-01 7.05600e+02 7.00000e-02 7.05600e+02 3.10256e+01 7.05600e+02 1.30000e-01
7.06354e+02 9.46667e-01 7.06354e+02 7.00000e-02 7.06354e+02 2.96033e+01 7.06354e+02 1.30000e-01
7.07107e+02 1.09333e+00 7.07107e+02 7.00000e-02 7.07107e+02 2.85122e+01 7.07107e+02 1.30000e-01
7.07861e+02 9.98889e-01 7.07861e+02 7.00000e-02 7.07861e+02 2.70733e+01 7.07861e+02 1.30000e-01
7.08614e+02 7.25556e-01 7.08614e+02 7.00000e-02 7.08614e+02 2.56922e+01 7.08614e+02 1.30000e-01
7.09367e+02 4.81111e-01 7.09367e+02 7.00000e-02 7.09367e+02 2.41778e+01 7.09367e+02 1.30000e-01
7.10121e+02 4.36667e-01 7.10121e+02 7.00000e-02 7.10121e+02 2.30667e+01 7.10121e+02 1.30000e-01
7.10874e+02 2.41111e-01 7.10874e+02 7.00000e-02 7.10874e+02 2.17644e+01 7.10874e+02 1.28889e-01
7.11627e+02 2.71111e-01 7.11627e+02 7.00000e-02 7.11627e+02 2.08200e+01 7.11627e+02 1.28889e-01
7.12380e+02 2.28889e-01 7.12380e+02 7.00000e-02 7.12380e+02 1.97911e+01 7.12380e+02 1.20000e-01
7.13133e+02 2.42222e-01 7.13133e+02 7.00000e-02 7.13133e+02 1.88878e+01 7.13133e+02 1.20000e-01
7.13886e+02 5.67778e-01 7.13886e+02 7.00000e-02 7.13886e+02 1.83400e+01 7.13886e+02 1.20000e-01
7.14638e+02 4.05556e-01 7.14638e+02 7.00000e-02 7.14638e+02 1.74933e+01 7.14638e+02 1.20000e-01
7.15391e+02 1.90000e-01 7.15391e+02 7.00000e-02 7.15391e+02 1.65456e+01 7.15391e+02 1.20000e-01
7.16143e+02 4.33333e-01 7.16143e+02 7.00000e-02 7.16143e+02 1.60233e+01 7.16143e+02 1.20000e-01
7.16896e+02 5.16667e-01 7.16896e+02 7.00000e-02 7.16896e+02 1.53111e+01 7.16896e+02 1.25556e-01
7.17648e+02 4.37778e-01 7.17648e+02 7.00000e-02 7.17648e+02 1.45978e+01 7.17648e+02 1.30000e-01
7.18401e+02 4.73333e-01 7.18401e+02 7.00000e-02 7.18401e+02 1.39844e+01 7.18401e+02 1.30000e-01
7.19153e+02 3.11111e-01 7.19153e+02 7.00000e-02 7.19153e+02 1.31522e+01 7.19153e+02 1.30000e-01
7.19905e+02 7.88889e-02 7.19905e+02 6.22222e-02 7.19905e+02 1.23289e+01 7.19905e+02 1.30000e-01
7.20657e+02 2.25556e-01 7.20657e+02 6.00000e-02 7.20657e+02 1.19167e+01 7.20657e+02 1.30000e-01
7.21409e+02 1.22222e-01 7.21409e+02 6.00000e-02 7.21409e+02 1.14200e+01 7.21409e+02 1.20000e-01
7.22161e+02 -1.11111e-02 7.22161e+02 6.00000e-02 7.22161e+02 1.08289e+01 7.22161e+02 1.20000e-01
7.22913e+02 1.73333e-01 7.22913e+02 6.00000e-02 7.22913e+02 1.04389e+01 7.22913e+02 1.20000e-01
7.23664e+02 1.61111e-01 7.23664e+02 6.55556e-02 7.23664e+02 1.00467e+01 7.23664e+02 1.20000e-01
7.24416e+02 2.95556e-01 7.24416e+02 7.00000e-02 7.24416e+02 9.77111e+00 7.24416e+02 1.20000e-01
7.25168e+02 5.82222e-01 7.25168e+02 7.00000e-02 7.25168e+02 9.46111e+00 7.25168e+02 1.20000e-01
7.25919e+02 5.30000e-01 7.25919e+02 7.00000e-02 7.25919e+02 8.92444e+00 7.25919e+02 1.20000e-01
7.26670e+02 6.86667e-01 7.26670e+02 7.00000e-02 7.26670e+02 8.58333e+00 7.26670e+02 1.20000e-01
7.27422e+02 7.97778e-01 7.27422e+02 7.00000e-02 7.27422e+02 8.36556e+00 7.27422e+02 1.20000e-01
7.28173e+02 8.42222e-01 7.28173e+02 7.00000e-02 7.28173e+02 8.05444e+00 7.28173e+02 1.20000e-01
7.28924e+02 8.76667e-01 7.28924e+02 7.00000e-02 7.28924e+02 7.64444e+00 7.28924e+02 1.28889e-01
7.29675e+02 9.81111e-01 7.29675e+02 7.00000e-02 7.29675e+02 7.42111e+00 7.29675e+02 1.30000e-01
7.30426e+02 7.63333e-01 7.30426e+02 7.00000e-02 7.30426e+02 7.06222e+00 7.30426e+02 1.30000e-01
7.31177e+02 8.01111e-01 7.31177e+02 7.00000e-02 7.31177e+02 6.95111e+00 7.31177e+02 1.30000e-01
7.31928e+02 7.31111e-01 7.31928e+02 7.00000e-02 7.31928e+02 6.57000e+00 7.31928e+02 1.30000e-01
7.32679e+02 6.81111e-01 7.32679e+02 7.00000e-02 7.32679e+02 6.09556e+00 7.32679e+02 1.30000e-01
7.33429e+02 3.25556e-01 7.33429e+02 7.00000e-02 7.33429e+02 5.55667e+00 7.33429e+02 1.30000e-01
7.34180e+02 9.44444e-02 7.34180e+02 7.00000e-02 7.34180e+02 5.09222e+00 7.34180e+02 1.30000e-01
7.34930e+02 -1.45556e-01 7.34930e+02 7.00000e-02 7.34930e+02 4.65444e+00 7.34930e+02 1.30000e-01
7.35681e+02 -1.23333e-01 7.35681e+02 7.00000e-02 7.35681e+02 4.39556e+00 7.35681e+02 1.25556e-01
7.36431e+02 -1.35556e-01 7.36431e+02 7.00000e-02 7.36431e+02 4.11667e+00 7.36431e+02 1.20000e-01
7.37181e+02 -6.22222e-02 7.37181e+02 7.00000e-02 7.37181e+02 4.00000e+00 7.37181e+02 1.20000e-01
7.37931e+02 -3.23333e-01 7.37931e+02 7.00000e-02 7.37931e+02 3.48778e+00 7.37931e+02 1.20000e-01
7.38681e+02 -2.08889e-01 7.38681e+02 7.00000e-02 7.38681e+02 3.26556e+00 7.38681e+02 1.20000e-01
7.39431e+02 -2.91111e-01 7.39431e+02 6.88889e-02 7.39431e+02 3.05889e+00 7.39431e+02 1.20000e-01
7.40181e+02 -3.85556e-01 7.40181e+02 6.44444e-02 7.40181e+02 2.78556e+00 7.40181e+02 1.20000e-01
7.40931e+02 -2.10000e-01 7.40931e+02 6.44444e-02 7.40931e+02 2.69333e+00 7.40931e+02 1.20000e-01
7.41680e+02 -1.80000e-01 7.41680e+02 6.44444e-02 7.41680e+02 2.50000e+00 7.41680e+02 1.20000e-01
7.42430e+02 -2.71111e-01 7.42430e+02 6.55556e-02 7.42430e+02 2.29667e+00 7.42430e+02 1.20000e-01
7.43180e+02 1.88889e-02 7.43180e+02 6.44444e-02 7.43180e+02 2.61444e+00 7.43180e+02 1.20000e-01
7.43929e+02 2.11111e-02 7.43929e+02 6.88889e-02 7.43929e+02 2.64667e+00 7.43929e+02 1.20000e-01
7.44678e+02 1.13333e-01 7.44678e+02 7.00000e-02 7.44678e+02 2.59889e+00 7.44678e+02 1.20000e-01
7.45428e+02 2.98889e-01 7.45428e+02 7.00000e-02 7.45428e+02 2.61778e+00 7.45428e+02 1.20000e-01
7.46177e+02 3.32222e-01 7.46177e+02 7.00000e-02 7.46177e+02 2.55667e+00 7.46177e+02 1.20000e-01
7.46926e+02 3.58889e-01 7.46926e+02 6.55556e-02 7.46926e+02 2.53111e+00 7.46926e+02 1.20000e-01
7.47675e+02 2.00000e-01 7.47675e+02 6.55556e-02 7.47675e+02 2.27333e+00 7.47675e+02 1.20000e-01
7.48424e+02 1.77778e-01 7.48424e+02 6.55556e-02 7.48424e+02 2.15222e+00 7.48424e+02 1.20000e-01
7.49173e+02 2.11111e-01 7.49173e+02 6.11111e-02 7.49173e+02 1.98000e+00 7.49173e+02 1.20000e-01
7.49922e+02 2.34444e-01 7.49922e+02 6.00000e-02 7.49922e+02 1.94111e+00 7.49922e+02 1.20000e-01
7.50670e+02 1.22222e-01 7.50670e+02 6.00000e-02 7.50670e+02 1.78667e+00 7.50670e+02 1.20000e-01
7.51419e+02 -1.88889e-02 7.51419e+02 6.00000e-02 7.51419e+02 1.59778e+00 7.51419e+02 1.20000e-01
7.52167e+02 8.55556e-02 7.52167e+02 6.00000e-02 7.52167e+02 1.53778e+00 7.52167e+02 1.20000e-01
7.52916e+02 3.96667e-01 7.52916e+02 6.00000e-02 7.52916e+02 1.73667e+00 7.52916e+02 1.20000e-01
7.53664e+02 3.30000e-01 7.53664e+02 6.00000e-02 7.53664e+02 1.66556e+00 7.53664e+02 1.20000e-01
7.54412e+02 4.12222e-01 7.54412e+02 6.00000e-02 7.54412e+02 1.76778e+00 7.54412e+02 1.20000e-01
7.55161e+02 4.80000e-01 7.55161e+02 6.00000e-02 7.55161e+02 1.63556e+00 7.55161e+02 1.20000e-01
7.55909e+02 4.71111e-01 7.55909e+02 6.00000e-02 7.55909e+02 1.49889e+00 7.55909e+02 1.20000e-01
7.56657e+02 4.62222e-01 7.56657e+02 6.00000e-02 7.56657e+02 1.37333e+00 7.56657e+02 1.20000e-01
7.57405e+02 4.06667e-01 7.57405e+02 6.00000e-02 7.57405e+02 1.34778e+00 7.57405e+02 1.20000e-01
7.58152e+02 1.45556e-01 7.58152e+02 7.00000e-02 7.58152e+02 9.63333e-01 7.58152e+02 1.20000e-01
7.58900e+02 2.68889e-01 7.58900e+02 7.00000e-02 7.58900e+02 9.30000e-01 7.58900e+02 1.20000e-01
7.59648e+02 2.05556e-01 7.59648e+02 6.88889e-02 7.59648e+02 7.35556e-01 7.59648e+02 1.20000e-01
7.60395e+02 3.00000e-01 7.60395e+02 6.00000e-02 7.60395e+02 7.85556e-01 7.60395e+02 1.20000e-01
7.61143e+02 4.43333e-01 7.61143e+02 6.00000e-02 7.61143e+02 9.81111e-01 7.61143e+02 1.20000e-01
7.61890e+02 6.06667e-01 7.61890e+02 6.00000e-02 7.61890e+02 1.08778e+00 7.61890e+02 1.20000e-01
7.62638e+02 5.55556e-01 7.62638e+02 6.00000e-02 7.62638e+02 1.08222e+00 7.62638e+02 1.20000e-01
7.63385e+02 8.21111e-01 7.63385e+02 6.00000e-02 7.63385e+02 1.38222e+00 7.63385e+02 1.20000e-01
7.64132e+02 7.21111e-01 7.64132e+02 6.00000e-02 7.64132e+02 1.28556e+00 7.64132e+02 1.20000e-01
7.64879e+02 8.43333e-01 7.64879e+02 6.00000e-02 7.64879e+02 1.33111e+00 7.64879e+02 1.20000e-01
7.65626e+02 8.76667e-01 7.65626e+02 6.00000e-02 7.65626e+02 1.36889e+00 7.65626e+02 1.20000e-01
7.66373e+02 8.83333e-01 7.66373e+02 6.00000e-02 7.66373e+02 1.26333e+00 7.66373e+02 1.20000e-01
7.67120e+02 8.94444e-01 7.67120e+02 7.00000e-02 7.67120e+02 1.28556e+00 7.67120e+02 1.20000e-01
7.67866e+02 9.46667e-01 7.67866e+02 7.00000e-02 7.67866e+02 1.20000e+00 7.67866e+02 1.20000e-01
7.68613e+02 9.25556e-01 7.68613e+02 7.00000e-02 7.68613e+02 1.09444e+00 7.68613e+02 1.20000e-01
7.69359e+02 1.04333e+00 7.69359e+02 7.00000e-02 7.69359e+02 1.19222e+00 7.69359e+02 1.20000e-01
7.70106e+02 9.28889e-01 7.70106e+02 7.00000e-02 7.70106e+02 1.20111e+00 7.70106e+02 1.20000e-01
7.70852e+02 9.95556e-01 7.70852e+02 7.00000e-02 7.70852e+02 1.21222e+00 7.70852e+02 1.20000e-01
7.71599e+02 9.80000e-01 7.71599e+02 6.55556e-02 7.71599e+02 1.20778e+00 7.71599e+02 1.20000e-01
7.72345e+02 7.96667e-01 7.72345e+02 6.55556e-02 7.72345e+02 1.08111e+00 7.72345e+02 1.20000e-01
7.73091e+02 8.53333e-01 7.73091e+02 6.55556e-02 7.73091e+02 1.14000e+00 7.73091e+02 1.20000e-01
7.73837e+02 8.10000e-01 7.73837e+02 7.00000e-02 7.73837e+02 1.12667e+00 7.73837e+02 1.20000e-01
7.74583e+02 7.77778e-01 7.74583e+02 6.77778e-02 7.74583e+02 9.93333e-01 7.74583e+02 1.20000e-01
7.75329e+02 7.57778e-01 7.75329e+02 6.55556e-02 7.75329e+02 7.18889e-01 7.75329e+02 1.20000e-01
7.76075e+02 6.12222e-01 7.76075e+02 6.55556e-02 7.76075e+02 5.45556e-01 7.76075e+02 1.20000e-01
7.76820e+02 5.12222e-01 7.76820e+02 6.55556e-02 7.76820e+02 4.46667e-01 7.76820e+02 1.20000e-01
7.77566e+02 6.20000e-01 7.77566e+02 6.00000e-02 7.77566e+02 5.23333e-01 7.77566e+02 1.20000e-01
7.78311e+02 4.00000e-01 7.78311e+02 6.00000e-02 7.78311e+02 3.07778e-01 7.78311e+02 1.20000e-01
7.79057e+02 4.98889e-01 7.79057e+02 6.00000e-02 7.79057e+02 4.07778e-01 7.79057e+02 1.20000e-01
7.79802e+02 3.98889e-01 7.79802e+02 6.00000e-02 7.79802e+02 3.83333e-01 7.79802e+02 1.20000e-01
7.80547e+02 4.22222e-01 7.80547e+02 6.00000e-02 7.80547e+02 5.13333e-01 7.80547e+02 1.20000e-01
7.81293e+02 3.98889e-01 7.81293e+02 6.00000e-02 7.81293e+02 5.54444e-01 7.81293e+02 1.20000e-01
7.82038e+02 3.70000e-01 7.82038e+02 6.00000e-02 7.82038e+02 4.35556e-01 7.82038e+02 1.20000e-01
7.82783e+02 4.82222e-01 7.82783e+02 6.00000e-02 7.82783e+02 4.61111e-01 7.82783e+02 1.20000e-01
7.83528e+02 5.11111e-01 7.83528e+02 6.00000e-02 7.83528e+02 5.91111e-01 7.83528e+02 1.20000e-01
7.84272e+02 1.45556e-01 7.84272e+02 6.00000e-02 7.84272e+02 1.30000e-01 7.84272e+02 1.20000e-01
7.85017e+02 1.66667e-01 7.85017e+02 6.00000e-02 7.85017e+02 1.01111e-01 7.85017e+02 1.20000e-01
7.85762e+02 1.85556e-01 7.85762e+02 6.00000e-02 7.85762e+02 1.27778e-01 7.85762e+02 1.20000e-01
7.86506e+02 1.73333e-01 7.86506e+02 6.00000e-02 7.86506e+02 -1.77778e-02 7.86506e+02 1.20000e-01
7.87251e+02 5.88889e-02 7.87251e+02 6.00000e-02 7.87251e+02 -3.44444e-02 7.87251e+02 1.20000e-01
7.87995e+02 -3.88889e-02 7.87995e+02 6.00000e-02 7.87995e+02 -9.55556e-02 7.87995e+02 1.20000e-01
7.88740e+02 -4.66667e-02 7.88740e+02 6.00000e-02 7.88740e+02 -2.44444e-01 7.88740e+02 1.20000e-01
7.89484e+02 -1.22222e-01 7.89484e+02 6.00000e-02 7.89484e+02 -3.13333e-01 7.89484e+02 1.20000e-01
7.90228e+02 -7.77778e-03 7.90228e+02 7.00000e-02 7.90228e+02 -2.15556e-01 7.90228e+02 1.20000e-01
7.90972e+02 -5.55556e-03 7.90972e+02 7.00000e-02 7.90972e+02 -2.40000e-01 7.90972e+02 1.20000e-01
7.91716e+02 -1.53333e-01 7.91716e+02 7.00000e-02 7.91716e+02 -3.26667e-01 7.91716e+02 1.20000e-01
7.92460e+02 -1.83333e-01 7.92460e+02 7.00000e-02 7.92460e+02 -4.27778e-01 7.92460e+02 1.20000e-01
7.93204e+02 -9.33333e-02 7.93204e+02 7.00000e-02 7.93204e+02 -3.50000e-01 7.93204e+02 1.20000e-01
7.93947e+02 -3.88889e-02 7.93947e+02 6.55556e-02 7.93947e+02 -4.06667e-01 7.93947e+02 1.20000e-01
7.94691e+02 1.33333e-01 7.94691e+02 6.00000e-02 7.94691e+02 -1.65556e-01 7.94691e+02 1.20000e-01
7.95434e+02 -1.21111e-01 7.95434e+02 6.00000e-02 7.95434e+02 -3.57778e-01 7.95434e+02 1.20000e-01
7.96178e+02 -2.34444e-01 7.96178e+02 6.00000e-02 7.96178e+02 -4.21111e-01 7.96178e+02 1.20000e-01
7.96921e+02 6.44444e-02 7.96921e+02 6.00000e-02 7.96921e+02 -1.24444e-01 7.96921e+02 1.20000e-01
7.97664e+02 2.93333e-01 7.97664e+02 6.00000e-02 7.97664e+02 5.44444e-02 7.97664e+02 1.20000e-01
7.98408e+02 2.74444e-01 7.98408e+02 6.00000e-02 7.98408e+02 -8.88889e-03 7.98408e+02 1.20000e-01
7.99151e+02 3.06667e-01 7.99151e+02 6.00000e-02 7.99151e+02 6.66667e-02 7.99151e+02 1.20000e-01
7.99894e+02 2.08889e-01 7.99894e+02 6.22222e-02 7.99894e+02 -9.66667e-02 7.99894e+02 1.20000e-01
8.00637e+02 2.10000e-01 8.00637e+02 6.66667e-02 8.00637e+02 -1.22222e-01 8.00637e+02 1.20000e-01
8.01380e+02 2.38889e-01 8.01380e+02 6.00000e-02 8.01380e+02 -1.02222e-01 8.01380e+02 1.20000e-01
8.02122e+02 6.00000e-02 8.02122e+02 6.00000e-02 8.02122e+02 -3.04444e-01 8.02122e+02 1.20000e-01
8.02865e+02 2.88889e-02 8.02865e+02 6.00000e-02 8.02865e+02 -3.78889e-01 8.02865e+02 1.10000e-01
8.03608e+02 -3.32222e-01 8.03608e+02 6.00000e-02 8.03608e+02 -7.51111e-01 8.03608e+02 1.10000e-01
8.04350e+02 -6.77778e-01 8.04350e+02 6.00000e-02 8.04350e+02 -1.04000e+00 8.04350e+02 1.10000e-01
8.05092e+02 -5.61111e-01 8.05092e+02 6.00000e-02 8.05092e+02 -9.14444e-01 8.05092e+02 1.10000e-01
8.05835e+02 -4.28889e-01 8.05835e+02 6.00000e-02 8.05835e+02 -8.41111e-01 8.05835e+02 1.10000e-01
8.06577e+02 -5.08889e-01 8.06577e+02 6.00000e-02 8.06577e+02 -9.50000e-01 8.06577e+02 1.10000e-01
8.07319e+02 -2.47778e-01 8.07319e+02 6.00000e-02 8.07319e+02 -6.27778e-01 8.07319e+02 1.10000e-01
8.08061e+02 -1.88889e-02 8.08061e+02 5.44444e-02 8.08061e+02 -3.84444e-01 8.08061e+02 1.10000e-01
8.08803e+02 3.21111e-01 8.08803e+02 5.44444e-02 8.08803e+02 -5.55556e-02 8.08803e+02 1.20000e-01
8.09545e+02 6.08889e-01 8.09545e+02 5.44444e-02 8.09545e+02 2.50000e-01 8.09545e+02 1.20000e-01
8.10287e+02 6.61111e-01 8.10287e+02 5.44444e-02 8.10287e+02 2.92222e-01 8.10287e+02 1.20000e-01
8.11028e+02 1.03444e+00 8.11028e+02 6.00000e-02 8.11028e+02 6.38889e-01 8.11028e+02 1.20000e-01
8.11770e+02 1.13444e+00 8.11770e+02 6.00000e-02 8.11770e+02 7.40000e-01 8.11770e+02 1.20000e-01
8.12512e+02 1.02111e+00 8.12512e+02 6.00000e-02 8.12512e+02 5.77778e-01 8.12512e+02 1.20000e-01
8.13253e+02 7.65556e-01 8.13253e+02 6.00000e-02 8.13253e+02 3.68889e-01 8.13253e+02 1.20000e-01
8.13994e+02 8.62222e-01 8.13994e+02 6.00000e-02 8.13994e+02 4.01111e-01 8.13994e+02 1.20000e-01
8.14736e+02 1.05444e+00 8.14736e+02 6.00000e-02 8.14736e+02 5.81111e-01 8.14736e+02 1.20000e-01
8.15477e+02 9.72222e-01 8.15477e+02 6.00000e-02 8.15477e+02 5.85556e-01 8.15477e+02 1.20000e-01
8.16218e+02 5.92222e-01 8.16218e+02 6.00000e-02 8.16218e+02 1.90000e-01 8.16218e+02 1.20000e-01
8.16959e+02 6.13333e-01 8.16959e+02 6.00000e-02 8.16959e+02 1.08889e-01 8.16959e+02 1.20000e-01
8.17700e+02 6.43333e-01 8.17700e+02 6.00000e-02 8.17700e+02 1.51111e-01 8.17700e+02 1.20000e-01
8.18441e+02 6.31111e-01 8.18441e+02 6.00000e-02 8.18441e+02 1.48889e-01 8.18441e+02 1.20000e-01
8.19181e+02 2.98889e-01 8.19181e+02 6.00000e-02 8.19181e+02 -1.76667e-01 8.19181e+02 1.20000e-01
8.19922e+02 -5.88889e-02 8.19922e+02 6.00000e-02 8.19922e+02 -5.68889e-01 8.19922e+02 1.10000e-01
8.20663e+02 -3.00000e-02 8.20663e+02 6.00000e-02 8.20663e+02 -5.73333e-01 8.20663e+02 1.10000e-01
8.21403e+02 1.68889e-01 8.21403e+02 6.00000e-02 8.21403e+02 -2.55556e-01 8.21403e+02 1.10000e-01
8.22144e+02 3.33333e-01 8.22144e+02 6.00000e-02 8.22144e+02 5.55556e-03 8.22144e+02 1.10000e-01
8.22884e+02 1.58889e-01 8.22884e+02 6.00000e-02 8.22884e+02 -2.23333e-01 8.22884e+02 1.20000e-01
8.23624e+02 2.87778e-01 8.23624e+02 6.00000e-02 8.23624e+02 -1.38889e-01 8.23624e+02 1.20000e-01
8.24364e+02 3.40000e-01 8.24364e+02 6.00000e-02 8.24364e+02 1.44444e-02 8.24364e+02 1.20000e-01
8.25104e+02 6.82222e-01 8.25104e+02 6.00000e-02 8.25104e+02 2.52222e-01 8.25104e+02 1.20000e-01
8.25844e+02 7.20000e-01 8.25844e+02 6.00000e-02 8.25844e+02 1.53333e-01 8.25844e+02 1.20000e-01
8.26584e+02 3.52222e-01 8.26584e+02 6.00000e-02 8.26584e+02 -2.96667e-01 8.26584e+02 1.20000e-01
8.27324e+02 4.66667e-02 8.27324e+02 6.00000e-02 8.27324e+02 -7.32222e-01 8.27324e+02 1.20000e-01
8.28064e+02 2.88889e-02 8.28064e+02 6.00000e-02 8.28064e+02 -6.92222e-01 8.28064e+02 1.20000e-01
8.28803e+02 1.66667e-02 8.28803e+02 6.00000e-02 8.28803e+02 -6.53333e-01 8.28803e+02 1.20000e-01
8.29543e+02 -4.66667e-02 8.29543e+02 6.00000e-02 8.29543e+02 -6.87778e-01 8.29543e+02 1.20000e-01
8.30282e+02 -4.11111e-01 8.30282e+02 6.00000e-02 8.30282e+02 -9.86667e-01 8.30282e+02 1.20000e-01
8.31021e+02 -4.96667e-01 8.31021e+02 6.00000e-02 8.31021e+02 -9.43333e-01 8.31021e+02 1.20000e-01
8.31761e+02 -4.92222e-01 8.31761e+02 6.00000e-02 8.31761e+02 -9.57778e-01 8.31761e+02 1.20000e-01
8.32500e+02 -3.64444e-01 8.32500e+02 6.00000e-02 8.32500e+02 -7.01111e-01 8.32500e+02 1.20000e-01
8.33239e+02 -1.64444e-01 8.33239e+02 6.00000e-02 8.33239e+02 -6.47778e-01 8.33239e+02 1.20000e-01
8.33978e+02 -2.44444e-01 8.33978e+02 6.00000e-02 8.33978e+02 -7.77778e-01 8.33978e+02 1.20000e-01
8.34717e+02 -2.53333e-01 8.34717e+02 6.00000e-02 8.34717e+02 -8.01111e-01 8.34717e+02 1.20000e-01
8.35456e+02 -7.77778e-02 8.35456e+02 6.00000e-02 8.35456e+02 -7.01111e-01 8.35456e+02 1.20000e-01
8.36194e+02 9.44444e-02 8.36194e+02 8.00000e-02 8.36194e+02 -6.26667e-01 8.36194e+02 1.40000e-01
8.36933e+02 2.75556e-01 8.36933e+02 8.00000e-02 8.36933e+02 -3.51111e-01 8.36933e+02 1.40000e-01
8.37672e+02 2.21111e-01 8.37672e+02 8.00000e-02 8.37672e+02 -5.21111e-01 8.37672e+02 1.40000e-01
8.38410e+02 1.17778e-01 8.38410e+02 8.00000e-02 8.38410e+02 -5.17778e-01 8.38410e+02 1.40000e-01
8.39148e+02 5.22222e-02 8.39148e+02 8.00000e-02 8.39148e+02 -6.95556e-01 8.39148e+02 1.40000e-01
8.39887e+02 -6.66667e-03 8.39887e+02 8.00000e-02 8.39887e+02 -8.05556e-01 8.39887e+02 1.40000e-01
8.40625e+02 2.55556e-02 8.40625e+02 8.00000e-02 8.40625e+02 -6.90000e-01 8.40625e+02 1.40000e-01
8.41363e+02 1.44444e-02 8.41363e+02 6.00000e-02 8.41363e+02 -7.47778e-01 8.41363e+02 1.20000e-01
8.42101e+02 1.18889e-01 8.42101e+02 6.00000e-02 8.42101e+02 -7.11111e-01 8.42101e+02 1.20000e-01
8.42839e+02 2.74444e-01 8.42839e+02 6.00000e-02 8.42839e+02 -4.96667e-01 8.42839e+02 1.20000e-01
8.43577e+02 3.28889e-01 8.43577e+02 6.00000e-02 8.43577e+02 -4.04444e-01 8.43577e+02 1.10000e-01
8.44315e+02 4.68889e-01 8.44315e+02 5.44444e-02 8.44315e+02 -2.64444e-01 8.44315e+02 1.10000e-01
8.45052e+02 7.24444e-01 8.45052e+02 5.00000e-02 8.45052e+02 -8.88889e-03 8.45052e+02 1.10000e-01
8.45790e+02 4.56667e-01 8.45790e+02 5.00000e-02 8.45790e+02 -2.84444e-01 8.45790e+02 1.10000e-01
8.46527e+02 5.10000e-01 8.46527e+02 5.00000e-02 8.46527e+02 -7.11111e-02 8.46527e+02 1.10000e-01
8.47265e+02 5.47778e-01 8.47265e+02 5.00000e-02 8.47265e+02 -3.33333e-02 8.47265e+02 1.10000e-01
8.48002e+02 4.34444e-01 8.48002e+02 5.00000e-02 8.48002e+02 -1.18889e-01 8.48002e+02 1.10000e-01
8.48739e+02 3.66667e-01 8.48739e+02 5.00000e-02 8.48739e+02 -2.62222e-01 8.48739e+02 1.10000e-01
8.49476e+02 3.90000e-01 8.49476e+02 5.00000e-02 8.49476e+02 -1.72222e-01 8.49476e+02 1.20000e-01
8.50213e+02 1.12222e-01 8.50213e+02 5.55556e-02 8.50213e+02 -4.18889e-01 8.50213e+02 1.20000e-01
8.50950e+02 3.98889e-01 8.50950e+02 6.00000e-02 8.50950e+02 -6.77778e-02 8.50950e+02 1.20000e-01
8.51687e+02 3.27778e-01 8.51687e+02 6.00000e-02 8.51687e+02 -2.00000e-01 8.51687e+02 1.20000e-01
8.52424e+02 2.78889e-01 8.52424e+02 6.11111e-02 8.52424e+02 -3.22222e-01 8.52424e+02 1.20000e-01
8.53161e+02 1.94444e-01 8.53161e+02 7.00000e-02 8.53161e+02 -3.85556e-01 8.53161e+02 1.20000e-01
8.53897e+02 1.38889e-01 8.53897e+02 7.00000e-02 8.53897e+02 -3.67778e-01 8.53897e+02 1.30000e-01
8.54634e+02 -1.95556e-01 8.54634e+02 7.00000e-02 8.54634e+02 -6.92222e-01 8.54634e+02 1.30000e-01
8.55370e+02 1.37778e-01 8.55370e+02 7.00000e-02 8.55370e+02 -3.92222e-01 8.55370e+02 1.20000e-01
8.56106e+02 3.96667e-01 8.56106e+02 6.00000e-02 8.56106e+02 -2.54444e-01 8.56106e+02 1.20000e-01
