x_CsPbBr_dilute_00 CsPbBr_dilute_00_mean x_CsPbBr_dilute_02 CsPbBr_dilute_02_mean x_CsPbBr_dilute_04 CsPbBr_dilute_04_mean x_CsPbBr_dilute_08 CsPbBr_dilute_08_mean x_CsPbBr_dilute_16 CsPbBr_dilute_16_mean
4.57185e+02 1.75444e+00 4.57185e+02 7.54222e+00 4.57185e+02 1.25967e+01 4.57185e+02 4.53556e+00 4.57185e+02 3.48333e+00
4.57964e+02 2.09222e+00 4.57964e+02 8.24444e+00 4.57964e+02 1.35100e+01 4.57964e+02 4.85667e+00 4.57964e+02 3.62556e+00
4.58743e+02 2.24778e+00 4.58743e+02 8.82222e+00 4.58743e+02 1.44556e+01 4.58743e+02 5.00667e+00 4.58743e+02 3.53667e+00
4.59522e+02 2.30778e+00 4.59522e+02 9.31667e+00 4.59522e+02 1.51756e+01 4.59522e+02 5.23000e+00 4.59522e+02 3.44556e+00
4.60301e+02 2.49667e+00 4.60301e+02 9.96667e+00 4.60301e+02 1.62133e+01 4.60301e+02 5.44778e+00 4.60301e+02 3.36111e+00
4.61080e+02 2.70000e+00 4.61080e+02 1.06567e+01 4.61080e+02 1.71189e+01 4.61080e+02 5.75889e+00 4.61080e+02 3.35222e+00
4.61859e+02 2.74111e+00 4.61859e+02 1.13122e+01 4.61859e+02 1.81367e+01 4.61859e+02 6.02778e+00 4.61859e+02 3.30000e+00
4.62638e+02 2.97667e+00 4.62638e+02 1.20300e+01 4.62638e+02 1.92000e+01 4.62638e+02 6.34000e+00 4.62638e+02 3.27333e+00
4.63417e+02 3.05889e+00 4.63417e+02 1.27367e+01 4.63417e+02 2.04256e+01 4.63417e+02 6.57444e+00 4.63417e+02 3.13333e+00
4.64195e+02 3.47444e+00 4.64195e+02 1.37578e+01 4.64195e+02 2.18011e+01 4.64195e+02 7.02111e+00 4.64195e+02 3.33889e+00
4.64974e+02 3.97778e+00 4.64974e+02 1.48489e+01 4.64974e+02 2.35022e+01 4.64974e+02 7.60778e+00 4.64974e+02 3.55000e+00
4.65752e+02 4.29444e+00 4.65752e+02 1.59933e+01 4.65752e+02 2.50178e+01 4.65752e+02 8.12778e+00 4.65752e+02 3.65556e+00
4.66531e+02 4.72778e+00 4.66531e+02 1.71167e+01 4.66531e+02 2.68644e+01 4.66531e+02 8.74333e+00 4.66531e+02 3.71000e+00
4.67309e+02 5.07889e+00 4.67309e+02 1.81678e+01 4.67309e+02 2.85756e+01 4.67309e+02 9.26333e+00 4.67309e+02 3.67333e+00
4.68087e+02 5.53111e+00 4.68087e+02 1.95000e+01 4.68087e+02 3.06322e+01 4.68087e+02 1.00067e+01 4.68087e+02 3.78222e+00
4.68865e+02 5.99333e+00 4.68865e+02 2.08422e+01 4.68865e+02 3.26589e+01 4.68865e+02 1.07956e+01 4.68865e+02 3.88889e+00
4.69644e+02 6.58444e+00 4.69644e+02 2.24411e+01 4.69644e+02 3.49633e+01 4.69644e+02 1.18422e+01 4.69644e+02 4.07000e+00
4.70422e+02 6.92889e+00 4.70422e+02 2.38689e+01 4.70422e+02 3.71056e+01 4.70422e+02 1.26311e+01 4.70422e+02 3.97778e+00
4.71200e+02 7.67444e+00 4.71200e+02 2.56133e+01 4.71200e+02 3.97967e+01 4.71200e+02 1.38478e+01 4.71200e+02 4.24000e+00
4.71977e+02 8.13667e+00 4.71977e+02 2.72544e+01 4.71977e+02 4.21144e+01 4.71977e+02 1.48156e+01 4.71977e+02 4.17000e+00
4.72755e+02 8.94556e+00 4.72755e+02 2.93644e+01 4.72755e+02 4.50367e+01 4.72755e+02 1.61900e+01 4.72755e+02 4.44222e+00
4.73533e+02 9.56889e+00 4.73533e+02 3.13211e+01 4.73533e+02 4.77667e+01 4.73533e+02 1.73456e+01 4.73533e+02 4.49000e+00
4.74311e+02 1.02333e+01 4.74311e+02 3.33711e+01 4.74311e+02 5.07489e+01 4.74311e+02 1.85978e+01 4.74311e+02 4.52000e+00
4.75088e+02 1.09878e+01 4.75088e+02 3.55367e+01 4.75088e+02 5.39467e+01 4.75088e+02 2.00600e+01 4.75088e+02 4.61222e+00
4.75866e+02 1.19211e+01 4.75866e+02 3.79144e+01 4.75866e+02 5.74567e+01 4.75866e+02 2.18533e+01 4.75866e+02 4.89556e+00
4.76643e+02 1.27267e+01 4.76643e+02 4.02467e+01 4.76643e+02 6.09056e+01 4.76643e+02 2.35022e+01 4.76643e+02 4.89889e+00
4.77420e+02 1.38878e+01 4.77420e+02 4.30944e+01 4.77420e+02 6.50589e+01 4.77420e+02 2.57100e+01 4.77420e+02 5.35111e+00
4.78198e+02 1.49300e+01 4.78198e+02 4.59811e+01 4.78198e+02 6.91244e+01 4.78198e+02 2.78756e+01 4.78198e+02 5.57222e+00
4.78975e+02 1.61856e+01 4.78975e+02 4.90844e+01 4.78975e+02 7.38211e+01 4.78975e+02 3.04478e+01 4.78975e+02 6.02000e+00
4.79752e+02 1.75700e+01 4.79752e+02 5.24356e+01 4.79752e+02 7.85722e+01 4.79752e+02 3.31744e+01 4.79752e+02 6.43667e+00
4.80529e+02 1.88144e+01 4.80529e+02 5.58178e+01 4.80529e+02 8.35222e+01 4.80529e+02 3.59422e+01 4.80529e+02 6.66778e+00
4.81306e+02 2.03878e+01 4.81306e+02 5.95789e+01 4.81306e+02 8.89622e+01 4.81306e+02 3.90356e+01 4.81306e+02 7.19778e+00
4.82083e+02 2.19156e+01 4.82083e+02 6.34589e+01 4.82083e+02 9.46489e+01 4.82083e+02 4.23922e+01 4.82083e+02 7.61111e+00
4.82860e+02 2.35211e+01 4.82860e+02 6.77500e+01 4.82860e+02 1.00512e+02 4.82860e+02 4.61100e+01 4.82860e+02 8.16444e+00
4.83637e+02 2.53211e+01 4.83637e+02 7.21522e+01 4.83637e+02 1.06831e+02 4.83637e+02 5.01256e+01 4.83637e+02 8.82889e+00
4.84413e+02 2.71111e+01 4.84413e+02 7.69033e+01 4.84413e+02 1.13246e+02 4.84413e+02 5.42444e+01 4.84413e+02 9.24778e+00
4.85190e+02 2.91700e+01 4.85190e+02 8.20389e+01 4.85190e+02 1.20507e+02 4.85190e+02 5.89311e+01 4.85190e+02 1.00244e+01
4.85966e+02 3.14444e+01 4.85966e+02 8.72567e+01 4.85966e+02 1.27906e+02 4.85966e+02 6.39889e+01 4.85966e+02 1.09678e+01
4.86743e+02 3.36722e+01 4.86743e+02 9.29944e+01 4.86743e+02 1.35879e+02 4.86743e+02 6.94778e+01 4.86743e+02 1.17944e+01
4.87519e+02 3.61900e+01 4.87519e+02 9.90744e+01 4.87519e+02 1.44333e+02 4.87519e+02 7.54078e+01 4.87519e+02 1.27367e+01
4.88295e+02 3.87989e+01 4.88295e+02 1.05180e+02 4.88295e+02 1.53389e+02 4.88295e+02 8.15989e+01 4.88295e+02 1.36667e+01
4.89072e+02 4.16578e+01 4.89072e+02 1.11978e+02 4.89072e+02 1.62839e+02 4.89072e+02 8.85889e+01 4.89072e+02 1.48544e+01
4.89848e+02 4.46233e+01 4.89848e+02 1.19010e+02 4.89848e+02 1.72663e+02 4.89848e+02 9.59489e+01 4.89848e+02 1.61389e+01
4.90624e+02 4.78500e+01 4.90624e+02 1.26584e+02 4.90624e+02 1.82942e+02 4.90624e+02 1.03867e+02 4.90624e+02 1.75422e+01
4.91400e+02 5.10911e+01 4.91400e+02 1.34746e+02 4.91400e+02 1.94112e+02 4.91400e+02 1.12243e+02 4.91400e+02 1.88878e+01
4.92176e+02 5.48111e+01 4.92176e+02 1.43078e+02 4.92176e+02 2.05762e+02 4.92176e+02 1.21182e+02 4.92176e+02 2.04989e+01
4.92952e+02 5.84578e+01 4.92952e+02 1.51899e+02 4.92952e+02 2.17621e+02 4.92952e+02 1.30361e+02 4.92952e+02 2.22200e+01
4.93727e+02 6.24456e+01 4.93727e+02 1.61224e+02 4.93727e+02 2.30138e+02 4.93727e+02 1.40181e+02 4.93727e+02 2.41389e+01
4.94503e+02 6.66278e+01 4.94503e+02 1.70954e+02 4.94503e+02 2.43474e+02 4.94503e+02 1.50616e+02 4.94503e+02 2.62844e+01
4.95279e+02 7.10556e+01 4.95279e+02 1.81148e+02 4.95279e+02 2.57513e+02 4.95279e+02 1.61757e+02 4.95279e+02 2.86389e+01
4.96054e+02 7.55278e+01 4.96054e+02 1.91651e+02 4.96054e+02 2.71848e+02 4.96054e+02 1.73151e+02 4.96054e+02 3.09900e+01
4.96830e+02 8.05044e+01 4.96830e+02 2.02610e+02 4.96830e+02 2.86698e+02 4.96830e+02 1.85389e+02 4.96830e+02 3.37589e+01
4.97605e+02 8.54011e+01 4.97605e+02 2.14169e+02 4.97605e+02 3.02192e+02 4.97605e+02 1.97917e+02 4.97605e+02 3.67289e+01
4.98380e+02 9.05500e+01 4.98380e+02 2.26122e+02 4.98380e+02 3.18576e+02 4.98380e+02 2.11152e+02 4.98380e+02 3.99478e+01
4.99156e+02 9.60822e+01 4.99156e+02 2.38719e+02 4.99156e+02 3.35371e+02 4.99156e+02 2.24969e+02 4.99156e+02 4.35667e+01
4.99931e+02 1.01487e+02 4.99931e+02 2.51347e+02 4.99931e+02 3.52248e+02 4.99931e+02 2.39002e+02 4.99931e+02 4.71633e+01
5.00706e+02 1.07081e+02 5.00706e+02 2.64373e+02 5.00706e+02 3.69593e+02 5.00706e+02 2.53016e+02 5.00706e+02 5.12278e+01
5.01481e+02 1.12297e+02 5.01481e+02 2.77580e+02 5.01481e+02 3.87337e+02 5.01481e+02 2.67392e+02 5.01481e+02 5.54500e+01
5.02256e+02 1.17891e+02 5.02256e+02 2.90804e+02 5.02256e+02 4.05096e+02 5.02256e+02 2.81596e+02 5.02256e+02 6.01511e+01
5.03031e+02 1.23831e+02 5.03031e+02 3.04404e+02 5.03031e+02 4.22919e+02 5.03031e+02 2.96038e+02 5.03031e+02 6.53489e+01
5.03805e+02 1.29510e+02 5.03805e+02 3.17559e+02 5.03805e+02 4.40078e+02 5.03805e+02 3.09786e+02 5.03805e+02 7.06233e+01
5.04580e+02 1.34718e+02 5.04580e+02 3.30179e+02 5.04580e+02 4.56658e+02 5.04580e+02 3.22620e+02 5.04580e+02 7.58789e+01
5.05355e+02 1.40166e+02 5.05355e+02 3.42632e+02 5.05355e+02 4.72926e+02 5.05355e+02 3.34790e+02 5.05355e+02 8.16344e+01
5.06129e+02 1.45470e+02 5.06129e+02 3.54531e+02 5.06129e+02 4.88256e+02 5.06129e+02 3.46156e+02 5.06129e+02 8.75556e+01
5.06904e+02 1.50566e+02 5.06904e+02 3.65246e+02 5.06904e+02 5.01688e+02 5.06904e+02 3.55964e+02 5.06904e+02 9.35856e+01
5.07678e+02 1.54750e+02 5.07678e+02 3.74962e+02 5.07678e+02 5.13066e+02 5.07678e+02 3.63777e+02 5.07678e+02 9.92267e+01
5.08452e+02 1.58077e+02 5.08452e+02 3.82662e+02 5.08452e+02 5.22226e+02 5.08452e+02 3.69632e+02 5.08452e+02 1.04411e+02
5.09227e+02 1.60980e+02 5.09227e+02 3.89122e+02 5.09227e+02 5.28959e+02 5.09227e+02 3.73629e+02 5.09227e+02 1.09570e+02
5.10001e+02 1.63411e+02 5.10001e+02 3.93529e+02 5.10001e+02 5.32876e+02 5.10001e+02 3.75453e+02 5.10001e+02 1.14406e+02
5.10775e+02 1.64494e+02 5.10775e+02 3.95339e+02 5.10775e+02 5.33291e+02 5.10775e+02 3.74202e+02 5.10775e+02 1.18224e+02
5.11549e+02 1.64561e+02 5.11549e+02 3.94644e+02 5.11549e+02 5.30301e+02 5.11549e+02 3.70571e+02 5.11549e+02 1.21484e+02
5.12323e+02 1.63804e+02 5.12323e+02 3.91687e+02 5.12323e+02 5.23801e+02 5.12323e+02 3.64329e+02 5.12323e+02 1.23728e+02
5.13097e+02 1.62086e+02 5.13097e+02 3.85973e+02 5.13097e+02 5.14144e+02 5.13097e+02 3.55916e+02 5.13097e+02 1.25007e+02
5.13871e+02 1.58946e+02 5.13871e+02 3.77456e+02 5.13871e+02 5.00111e+02 5.13871e+02 3.44656e+02 5.13871e+02 1.24957e+02
5.14644e+02 1.55090e+02 5.14644e+02 3.66584e+02 5.14644e+02 4.83701e+02 5.14644e+02 3.31511e+02 5.14644e+02 1.23867e+02
5.15418e+02 1.50044e+02 5.15418e+02 3.53646e+02 5.15418e+02 4.64526e+02 5.15418e+02 3.16684e+02 5.15418e+02 1.21494e+02
5.16192e+02 1.44413e+02 5.16192e+02 3.39104e+02 5.16192e+02 4.43126e+02 5.16192e+02 3.00508e+02 5.16192e+02 1.18301e+02
5.16965e+02 1.38058e+02 5.16965e+02 3.22730e+02 5.16965e+02 4.19923e+02 5.16965e+02 2.83620e+02 5.16965e+02 1.13746e+02
5.17738e+02 1.30928e+02 5.17738e+02 3.05136e+02 5.17738e+02 3.96044e+02 5.17738e+02 2.66060e+02 5.17738e+02 1.08557e+02
5.18512e+02 1.23509e+02 5.18512e+02 2.87167e+02 5.18512e+02 3.71298e+02 5.18512e+02 2.48493e+02 5.18512e+02 1.02747e+02
5.19285e+02 1.16347e+02 5.19285e+02 2.69528e+02 5.19285e+02 3.47496e+02 5.19285e+02 2.31259e+02 5.19285e+02 9.67889e+01
5.20058e+02 1.08992e+02 5.20058e+02 2.51547e+02 5.20058e+02 3.23854e+02 5.20058e+02 2.14646e+02 5.20058e+02 9.04900e+01
5.20831e+02 1.01980e+02 5.20831e+02 2.34234e+02 5.20831e+02 3.01078e+02 5.20831e+02 1.98663e+02 5.20831e+02 8.44711e+01
5.21604e+02 9.49122e+01 5.21604e+02 2.17356e+02 5.21604e+02 2.79181e+02 5.21604e+02 1.83564e+02 5.21604e+02 7.83544e+01
5.22377e+02 8.80911e+01 5.22377e+02 2.01647e+02 5.22377e+02 2.58467e+02 5.22377e+02 1.68972e+02 5.22377e+02 7.25578e+01
5.23150e+02 8.20311e+01 5.23150e+02 1.87010e+02 5.23150e+02 2.39044e+02 5.23150e+02 1.55560e+02 5.23150e+02 6.71267e+01
5.23923e+02 7.61144e+01 5.23923e+02 1.72922e+02 5.23923e+02 2.21033e+02 5.23923e+02 1.42907e+02 5.23923e+02 6.18556e+01
5.24696e+02 7.04456e+01 5.24696e+02 1.59601e+02 5.24696e+02 2.04009e+02 5.24696e+02 1.31279e+02 5.24696e+02 5.69022e+01
5.25468e+02 6.48333e+01 5.25468e+02 1.47192e+02 5.25468e+02 1.87984e+02 5.25468e+02 1.20180e+02 5.25468e+02 5.22244e+01
5.26241e+02 5.98967e+01 5.26241e+02 1.35957e+02 5.26241e+02 1.73402e+02 5.26241e+02 1.10260e+02 5.26241e+02 4.79933e+01
5.27013e+02 5.53022e+01 5.27013e+02 1.25713e+02 5.27013e+02 1.60016e+02 5.27013e+02 1.01257e+02 5.27013e+02 4.40433e+01
5.27786e+02 5.11267e+01 5.27786e+02 1.16114e+02 5.27786e+02 1.47406e+02 5.27786e+02 9.30033e+01 5.27786e+02 4.04044e+01
5.28558e+02 4.71089e+01 5.28558e+02 1.06959e+02 5.28558e+02 1.35864e+02 5.28558e+02 8.54044e+01 5.28558e+02 3.69456e+01
5.29330e+02 4.35111e+01 5.29330e+02 9.88456e+01 5.29330e+02 1.25344e+02 5.29330e+02 7.84811e+01 5.29330e+02 3.40333e+01
5.30102e+02 4.03578e+01 5.30102e+02 9.14589e+01 5.30102e+02 1.15947e+02 5.30102e+02 7.23311e+01 5.30102e+02 3.14611e+01
5.30875e+02 3.75067e+01 5.30875e+02 8.47633e+01 5.30875e+02 1.07223e+02 5.30875e+02 6.66244e+01 5.30875e+02 2.90867e+01
5.31647e+02 3.43744e+01 5.31647e+02 7.80456e+01 5.31647e+02 9.87278e+01 5.31647e+02 6.10167e+01 5.31647e+02 2.63744e+01
5.32418e+02 3.17267e+01 5.32418e+02 7.19633e+01 5.32418e+02 9.11844e+01 5.32418e+02 5.60222e+01 5.32418e+02 2.41956e+01
5.33190e+02 2.92211e+01 5.33190e+02 6.62822e+01 5.33190e+02 8.42444e+01 5.33190e+02 5.13711e+01 5.33190e+02 2.21111e+01
5.33962e+02 2.69044e+01 5.33962e+02 6.12867e+01 5.33962e+02 7.78244e+01 5.33962e+02 4.71378e+01 5.33962e+02 2.03333e+01
5.34734e+02 2.49744e+01 5.34734e+02 5.68289e+01 5.34734e+02 7.21444e+01 5.34734e+02 4.34944e+01 5.34734e+02 1.87822e+01
5.35505e+02 2.28144e+01 5.35505e+02 5.24422e+01 5.35505e+02 6.64956e+01 5.35505e+02 3.98122e+01 5.35505e+02 1.70833e+01
5.36277e+02 2.12111e+01 5.36277e+02 4.85144e+01 5.36277e+02 6.14633e+01 5.36277e+02 3.67244e+01 5.36277e+02 1.58111e+01
5.37049e+02 1.95333e+01 5.37049e+02 4.49444e+01 5.37049e+02 5.69644e+01 5.37049e+02 3.39356e+01 5.37049e+02 1.47111e+01
5.37820e+02 1.82200e+01 5.37820e+02 4.17378e+01 5.37820e+02 5.27856e+01 5.37820e+02 3.13600e+01 5.37820e+02 1.37456e+01
5.38591e+02 1.68900e+01 5.38591e+02 3.87522e+01 5.38591e+02 4.90556e+01 5.38591e+02 2.90511e+01 5.38591e+02 1.28044e+01
5.39363e+02 1.56144e+01 5.39363e+02 3.57678e+01 5.39363e+02 4.53356e+01 5.39363e+02 2.67689e+01 5.39363e+02 1.17889e+01
5.40134e+02 1.43056e+01 5.40134e+02 3.29522e+01 5.40134e+02 4.19056e+01 5.40134e+02 2.46256e+01 5.40134e+02 1.08122e+01
5.40905e+02 1.34578e+01 5.40905e+02 3.06367e+01 5.40905e+02 3.89722e+01 5.40905e+02 2.28756e+01 5.40905e+02 1.01933e+01
5.41676e+02 1.23289e+01 5.41676e+02 2.83133e+01 5.41676e+02 3.60544e+01 5.41676e+02 2.10056e+01 5.41676e+02 9.29444e+00
5.42447e+02 1.15111e+01 5.42447e+02 2.62733e+01 5.42447e+02 3.33978e+01 5.42447e+02 1.93600e+01 5.42447e+02 8.59333e+00
5.43218e+02 1.06611e+01 5.43218e+02 2.42122e+01 5.43218e+02 3.09056e+01 5.43218e+02 1.76911e+01 5.43218e+02 7.81111e+00
5.43988e+02 9.91333e+00 5.43988e+02 2.25467e+01 5.43988e+02 2.86722e+01 5.43988e+02 1.63233e+01 5.43988e+02 7.31556e+00
5.44759e+02 9.18556e+00 5.44759e+02 2.09500e+01 5.44759e+02 2.66756e+01 5.44759e+02 1.52089e+01 5.44759e+02 6.78222e+00
5.45530e+02 8.33444e+00 5.45530e+02 1.92967e+01 5.45530e+02 2.46556e+01 5.45530e+02 1.38556e+01 5.45530e+02 6.12333e+00
5.46300e+02 7.47667e+00 5.46300e+02 1.76822e+01 5.46300e+02 2.26967e+01 5.46300e+02 1.26556e+01 5.46300e+02 5.47444e+00
5.47071e+02 6.99667e+00 5.47071e+02 1.65333e+01 5.47071e+02 2.11556e+01 5.47071e+02 1.17978e+01 5.47071e+02 5.13667e+00
5.47841e+02 6.57556e+00 5.47841e+02 1.53311e+01 5.47841e+02 1.97089e+01 5.47841e+02 1.09744e+01 5.47841e+02 4.80667e+00
5.48611e+02 5.86222e+00 5.48611e+02 1.41189e+01 5.48611e+02 1.81533e+01 5.48611e+02 1.01611e+01 5.48611e+02 4.35556e+00
5.49382e+02 5.26000e+00 5.49382e+02 1.28744e+01 5.49382e+02 1.66678e+01 5.49382e+02 9.25000e+00 5.49382e+02 3.83778e+00
5.50152e+02 4.81333e+00 5.50152e+02 1.19389e+01 5.50152e+02 1.53856e+01 5.50152e+02 8.39667e+00 5.50152e+02 3.53222e+00
5.50922e+02 4.37778e+00 5.50922e+02 1.10167e+01 5.50922e+02 1.41444e+01 5.50922e+02 7.71111e+00 5.50922e+02 3.24889e+00
5.51692e+02 4.25333e+00 5.51692e+02 1.04667e+01 5.51692e+02 1.34211e+01 5.51692e+02 7.32333e+00 5.51692e+02 3.16778e+00
5.52462e+02 3.79889e+00 5.52462e+02 9.68333e+00 5.52462e+02 1.24478e+01 5.52462e+02 6.70667e+00 5.52462e+02 2.82444e+00
5.53232e+02 3.53778e+00 5.53232e+02 8.99667e+00 5.53232e+02 1.16489e+01 5.53232e+02 6.25889e+00 5.53232e+02 2.76111e+00
5.54001e+02 3.28556e+00 5.54001e+02 8.38889e+00 5.54001e+02 1.08900e+01 5.54001e+02 5.79111e+00 5.54001e+02 2.64778e+00
5.54771e+02 3.16556e+00 5.54771e+02 8.00556e+00 5.54771e+02 1.02800e+01 5.54771e+02 5.55556e+00 5.54771e+02 2.63111e+00
5.55541e+02 3.11667e+00 5.55541e+02 7.53889e+00 5.55541e+02 9.72556e+00 5.55541e+02 5.33000e+00 5.55541e+02 2.58444e+00
5.56310e+02 3.26000e+00 5.56310e+02 7.39333e+00 5.56310e+02 9.41111e+00 5.56310e+02 5.35444e+00 5.56310e+02 2.69778e+00
5.57080e+02 2.89778e+00 5.57080e+02 6.73444e+00 5.57080e+02 8.57111e+00 5.57080e+02 4.95889e+00 5.57080e+02 2.46333e+00
5.57849e+02 2.74778e+00 5.57849e+02 6.23000e+00 5.57849e+02 8.00000e+00 5.57849e+02 4.76333e+00 5.57849e+02 2.43889e+00
5.58618e+02 2.51556e+00 5.58618e+02 5.84111e+00 5.58618e+02 7.48333e+00 5.58618e+02 4.37222e+00 5.58618e+02 2.24333e+00
5.59388e+02 2.60333e+00 5.59388e+02 5.71222e+00 5.59388e+02 7.25000e+00 5.59388e+02 4.38111e+00 5.59388e+02 2.39667e+00
5.60157e+02 2.42556e+00 5.60157e+02 5.29667e+00 5.60157e+02 6.69444e+00 5.60157e+02 4.07111e+00 5.60157e+02 2.26778e+00
5.60926e+02 2.23111e+00 5.60926e+02 5.03222e+00 5.60926e+02 6.34222e+00 5.60926e+02 3.84556e+00 5.60926e+02 2.14000e+00
5.61695e+02 1.79333e+00 5.61695e+02 4.37333e+00 5.61695e+02 5.71667e+00 5.61695e+02 3.31889e+00 5.61695e+02 1.88000e+00
5.62464e+02 1.64000e+00 5.62464e+02 4.07111e+00 5.62464e+02 5.30667e+00 5.62464e+02 3.03111e+00 5.62464e+02 1.64000e+00
5.63233e+02 1.36889e+00 5.63233e+02 3.65667e+00 5.63233e+02 4.79333e+00 5.63233e+02 2.60333e+00 5.63233e+02 1.38444e+00
5.64001e+02 1.28444e+00 5.64001e+02 3.43000e+00 5.64001e+02 4.46000e+00 5.64001e+02 2.50111e+00 5.64001e+02 1.32444e+00
5.64770e+02 1.11444e+00 5.64770e+02 3.16556e+00 5.64770e+02 4.13778e+00 5.64770e+02 2.33333e+00 5.64770e+02 1.15222e+00
5.65539e+02 8.36667e-01 5.65539e+02 2.77667e+00 5.65539e+02 3.73111e+00 5.65539e+02 2.02667e+00 5.65539e+02 8.95556e-01
5.66307e+02 6.04444e-01 5.66307e+02 2.45222e+00 5.66307e+02 3.32000e+00 5.66307e+02 1.80778e+00 5.66307e+02 7.10000e-01
5.67076e+02 5.03333e-01 5.67076e+02 2.31778e+00 5.67076e+02 3.11556e+00 5.67076e+02 1.61778e+00 5.67076e+02 5.71111e-01
5.67844e+02 4.91111e-01 5.67844e+02 2.20111e+00 5.67844e+02 2.99556e+00 5.67844e+02 1.52222e+00 5.67844e+02 6.67778e-01
5.68612e+02 5.40000e-01 5.68612e+02 2.25667e+00 5.68612e+02 3.02111e+00 5.68612e+02 1.61444e+00 5.68612e+02 7.33333e-01
5.69381e+02 6.00000e-01 5.69381e+02 2.21667e+00 5.69381e+02 2.95444e+00 5.69381e+02 1.53111e+00 5.69381e+02 7.56667e-01
5.70149e+02 3.00000e-01 5.70149e+02 1.78444e+00 5.70149e+02 2.49444e+00 5.70149e+02 1.17000e+00 5.70149e+02 5.07778e-01
5.70917e+02 4.27778e-01 5.70917e+02 1.86889e+00 5.70917e+02 2.65444e+00 5.70917e+02 1.33778e+00 5.70917e+02 6.97778e-01
5.71685e+02 3.26667e-01 5.71685e+02 1.71556e+00 5.71685e+02 2.47111e+00 5.71685e+02 1.25111e+00 5.71685e+02 6.21111e-01
5.72453e+02 3.62222e-01 5.72453e+02 1.76000e+00 5.72453e+02 2.42222e+00 5.72453e+02 1.37444e+00 5.72453e+02 6.82222e-01
5.73220e+02 3.33333e-01 5.73220e+02 1.54444e+00 5.73220e+02 2.26778e+00 5.73220e+02 1.32444e+00 5.73220e+02 6.16667e-01
5.73988e+02 3.18889e-01 5.73988e+02 1.40333e+00 5.73988e+02 2.05778e+00 5.73988e+02 1.22889e+00 5.73988e+02 5.98889e-01
5.74756e+02 2.51111e-01 5.74756e+02 1.28111e+00 5.74756e+02 1.92333e+00 5.74756e+02 1.16667e+00 5.74756e+02 4.86667e-01
5.75523e+02 3.47778e-01 5.75523e+02 1.30222e+00 5.75523e+02 1.97222e+00 5.75523e+02 1.24000e+00 5.75523e+02 5.37778e-01
5.76291e+02 2.46667e-01 5.76291e+02 1.18778e+00 5.76291e+02 1.76000e+00 5.76291e+02 1.12556e+00 5.76291e+02 4.92222e-01
5.77058e+02 3.06667e-01 5.77058e+02 1.20889e+00 5.77058e+02 1.77222e+00 5.77058e+02 1.09000e+00 5.77058e+02 6.10000e-01
5.77826e+02 2.92222e-01 5.77826e+02 1.03667e+00 5.77826e+02 1.59778e+00 5.77826e+02 9.83333e-01 5.77826e+02 5.63333e-01
5.78593e+02 1.58889e-01 5.78593e+02 1.00778e+00 5.78593e+02 1.40778e+00 5.78593e+02 8.78889e-01 5.78593e+02 5.00000e-01
5.79360e+02 6.00000e-02 5.79360e+02 9.67778e-01 5.79360e+02 1.36444e+00 5.79360e+02 8.46667e-01 5.79360e+02 5.71111e-01
5.80127e+02 -1.07778e-01 5.80127e+02 7.37778e-01 5.80127e+02 1.07778e+00 5.80127e+02 6.38889e-01 5.80127e+02 3.62222e-01
5.80894e+02 -1.94444e-01 5.80894e+02 6.28889e-01 5.80894e+02 9.07778e-01 5.80894e+02 5.72222e-01 5.80894e+02 2.76667e-01
5.81661e+02 -1.36667e-01 5.81661e+02 5.51111e-01 5.81661e+02 8.87778e-01 5.81661e+02 5.61111e-01 5.81661e+02 2.33333e-01
5.82428e+02 1.30000e-01 5.82428e+02 6.86667e-01 5.82428e+02 1.03000e+00 5.82428e+02 7.57778e-01 5.82428e+02 4.74444e-01
5.83195e+02 1.18889e-01 5.83195e+02 6.75556e-01 5.83195e+02 1.02333e+00 5.83195e+02 7.50000e-01 5.83195e+02 4.68889e-01
5.83962e+02 3.00000e-01 5.83962e+02 8.47778e-01 5.83962e+02 1.23778e+00 5.83962e+02 8.92222e-01 5.83962e+02 5.78889e-01
5.84728e+02 2.77778e-01 5.84728e+02 7.35556e-01 5.84728e+02 1.06444e+00 5.84728e+02 7.94444e-01 5.84728e+02 4.36667e-01
5.85495e+02 2.61111e-01 5.85495e+02 7.37778e-01 5.85495e+02 1.10778e+00 5.85495e+02 8.72222e-01 5.85495e+02 5.63333e-01
5.86261e+02 3.35556e-01 5.86261e+02 7.35556e-01 5.86261e+02 1.02778e+00 5.86261e+02 8.06667e-01 5.86261e+02 5.72222e-01
5.87028e+02 2.87778e-01 5.87028e+02 7.16667e-01 5.87028e+02 9.20000e-01 5.87028e+02 6.73333e-01 5.87028e+02 5.58889e-01
5.87794e+02 1.84444e-01 5.87794e+02 5.73333e-01 5.87794e+02 7.52222e-01 5.87794e+02 5.88889e-01 5.87794e+02 3.55556e-01
5.88560e+02 2.97778e-01 5.88560e+02 6.03333e-01 5.88560e+02 8.51111e-01 5.88560e+02 7.08889e-01 5.88560e+02 4.90000e-01
5.89326e+02 2.96667e-01 5.89326e+02 6.06667e-01 5.89326e+02 7.50000e-01 5.89326e+02 7.12222e-01 5.89326e+02 5.22222e-01
5.90092e+02 2.17778e-01 5.90092e+02 6.15556e-01 5.90092e+02 7.34444e-01 5.90092e+02 6.30000e-01 5.90092e+02 4.45556e-01
