x_CsPbBr_dilute_00 CsPbBr_dilute_00_mean x_CsPbBr_dilute_02 CsPbBr_dilute_02_mean x_CsPbBr_dilute_04 CsPbBr_dilute_04_mean x_CsPbBr_dilute_08 CsPbBr_dilute_08_mean x_CsPbBr_dilute_16 CsPbBr_dilute_16_mean
4.63417e+02 2.90000e-01 4.63417e+02 1.00000e-01 4.63417e+02 4.22222e-02 4.63417e+02 2.00000e-02 4.63417e+02 2.00000e-02
4.64195e+02 2.90000e-01 4.64195e+02 1.00000e-01 4.64195e+02 4.00000e-02 4.64195e+02 2.00000e-02 4.64195e+02 2.00000e-02
4.64974e+02 2.90000e-01 4.64974e+02 1.00000e-01 4.64974e+02 4.00000e-02 4.64974e+02 2.00000e-02 4.64974e+02 2.00000e-02
4.65752e+02 2.85556e-01 4.65752e+02 1.00000e-01 4.65752e+02 4.00000e-02 4.65752e+02 2.00000e-02 4.65752e+02 2.00000e-02
4.66531e+02 2.80000e-01 4.66531e+02 1.00000e-01 4.66531e+02 4.00000e-02 4.66531e+02 2.00000e-02 4.66531e+02 2.00000e-02
4.67309e+02 2.80000e-01 4.67309e+02 1.00000e-01 4.67309e+02 4.00000e-02 4.67309e+02 2.00000e-02 4.67309e+02 2.00000e-02
4.68087e+02 2.80000e-01 4.68087e+02 1.00000e-01 4.68087e+02 4.00000e-02 4.68087e+02 2.00000e-02 4.68087e+02 2.00000e-02
4.68865e+02 2.80000e-01 4.68865e+02 1.00000e-01 4.68865e+02 4.00000e-02 4.68865e+02 2.00000e-02 4.68865e+02 2.00000e-02
4.69644e+02 2.73333e-01 4.69644e+02 9.00000e-02 4.69644e+02 4.00000e-02 4.69644e+02 2.00000e-02 4.69644e+02 2.00000e-02
4.70422e+02 2.70000e-01 4.70422e+02 9.00000e-02 4.70422e+02 4.00000e-02 4.70422e+02 2.00000e-02 4.70422e+02 2.00000e-02
4.71200e+02 2.70000e-01 4.71200e+02 9.00000e-02 4.71200e+02 4.00000e-02 4.71200e+02 2.00000e-02 4.71200e+02 2.00000e-02
4.71977e+02 2.70000e-01 4.71977e+02 9.00000e-02 4.71977e+02 4.00000e-02 4.71977e+02 2.00000e-02 4.71977e+02 2.00000e-02
4.72755e+02 2.70000e-01 4.72755e+02 9.00000e-02 4.72755e+02 4.00000e-02 4.72755e+02 2.00000e-02 4.72755e+02 2.00000e-02
4.73533e+02 2.68889e-01 4.73533e+02 9.00000e-02 4.73533e+02 4.00000e-02 4.73533e+02 2.00000e-02 4.73533e+02 2.00000e-02
4.74311e+02 2.61111e-01 4.74311e+02 9.00000e-02 4.74311e+02 4.00000e-02 4.74311e+02 2.00000e-02 4.74311e+02 2.00000e-02
4.75088e+02 2.60000e-01 4.75088e+02 9.00000e-02 4.75088e+02 4.00000e-02 4.75088e+02 2.00000e-02 4.75088e+02 2.00000e-02
4.75866e+02 2.60000e-01 4.75866e+02 9.00000e-02 4.75866e+02 3.88889e-02 4.75866e+02 2.00000e-02 4.75866e+02 2.00000e-02
4.76643e+02 2.60000e-01 4.76643e+02 9.00000e-02 4.76643e+02 3.88889e-02 4.76643e+02 2.00000e-02 4.76643e+02 2.00000e-02
4.77420e+02 2.60000e-01 4.77420e+02 8.66667e-02 4.77420e+02 3.88889e-02 4.77420e+02 2.00000e-02 4.77420e+02 2.00000e-02
4.78198e+02 2.58889e-01 4.78198e+02 8.00000e-02 4.78198e+02 3.33333e-02 4.78198e+02 2.00000e-02 4.78198e+02 2.00000e-02
4.78975e+02 2.51111e-01 4.78975e+02 8.00000e-02 4.78975e+02 3.00000e-02 4.78975e+02 2.00000e-02 4.78975e+02 2.00000e-02
4.79752e+02 2.50000e-01 4.79752e+02 8.00000e-02 4.79752e+02 3.00000e-02 4.79752e+02 2.00000e-02 4.79752e+02 2.00000e-02
4.80529e+02 2.50000e-01 4.80529e+02 8.00000e-02 4.80529e+02 3.00000e-02 4.80529e+02 2.00000e-02 4.80529e+02 2.00000e-02
4.81306e+02 2.50000e-01 4.81306e+02 8.00000e-02 4.81306e+02 3.00000e-02 4.81306e+02 2.00000e-02 4.81306e+02 2.00000e-02
4.82083e+02 2.50000e-01 4.82083e+02 8.00000e-02 4.82083e+02 3.00000e-02 4.82083e+02 2.00000e-02 4.82083e+02 2.00000e-02
4.82860e+02 2.48889e-01 4.82860e+02 8.00000e-02 4.82860e+02 3.00000e-02 4.82860e+02 2.00000e-02 4.82860e+02 1.77778e-02
4.83637e+02 2.41111e-01 4.83637e+02 8.00000e-02 4.83637e+02 3.00000e-02 4.83637e+02 2.00000e-02 4.83637e+02 1.88889e-02
4.84413e+02 2.40000e-01 4.84413e+02 8.00000e-02 4.84413e+02 3.00000e-02 4.84413e+02 2.00000e-02 4.84413e+02 2.00000e-02
4.85190e+02 2.40000e-01 4.85190e+02 8.00000e-02 4.85190e+02 3.00000e-02 4.85190e+02 2.00000e-02 4.85190e+02 2.00000e-02
4.85966e+02 2.40000e-01 4.85966e+02 8.00000e-02 4.85966e+02 3.00000e-02 4.85966e+02 2.00000e-02 4.85966e+02 2.00000e-02
4.86743e+02 2.40000e-01 4.86743e+02 7.88889e-02 4.86743e+02 3.00000e-02 4.86743e+02 2.00000e-02 4.86743e+02 2.00000e-02
4.87519e+02 2.38889e-01 4.87519e+02 7.33333e-02 4.87519e+02 3.00000e-02 4.87519e+02 2.00000e-02 4.87519e+02 2.00000e-02
4.88295e+02 2.30000e-01 4.88295e+02 7.00000e-02 4.88295e+02 3.00000e-02 4.88295e+02 2.00000e-02 4.88295e+02 2.00000e-02
4.89072e+02 2.30000e-01 4.89072e+02 7.00000e-02 4.89072e+02 3.00000e-02 4.89072e+02 2.00000e-02 4.89072e+02 2.00000e-02
4.89848e+02 2.30000e-01 4.89848e+02 7.00000e-02 4.89848e+02 3.00000e-02 4.89848e+02 2.00000e-02 4.89848e+02 2.00000e-02
4.90624e+02 2.30000e-01 4.90624e+02 7.00000e-02 4.90624e+02 3.00000e-02 4.90624e+02 2.00000e-02 4.90624e+02 2.00000e-02
4.91400e+02 2.20000e-01 4.91400e+02 7.00000e-02 4.91400e+02 3.00000e-02 4.91400e+02 2.00000e-02 4.91400e+02 2.00000e-02
4.92176e+02 2.20000e-01 4.92176e+02 7.00000e-02 4.92176e+02 3.00000e-02 4.92176e+02 1.81818e-02 4.92176e+02 1.88889e-02
4.92952e+02 2.20000e-01 4.92952e+02 6.66667e-02 4.92952e+02 2.66667e-02 4.92952e+02 1.63636e-02 4.92952e+02 1.88889e-02
4.93727e+02 2.18889e-01 4.93727e+02 6.33333e-02 4.93727e+02 2.00000e-02 4.93727e+02 1.27273e-02 4.93727e+02 1.44444e-02
4.94503e+02 2.10000e-01 4.94503e+02 6.00000e-02 4.94503e+02 2.00000e-02 4.94503e+02 1.00000e-02 4.94503e+02 1.33333e-02
4.95279e+02 2.10000e-01 4.95279e+02 6.00000e-02 4.95279e+02 2.00000e-02 4.95279e+02 1.09091e-02 4.95279e+02 1.55556e-02
4.96054e+02 2.10000e-01 4.96054e+02 6.00000e-02 4.96054e+02 2.00000e-02 4.96054e+02 1.09091e-02 4.96054e+02 1.55556e-02
4.96830e+02 2.05556e-01 4.96830e+02 6.00000e-02 4.96830e+02 2.00000e-02 4.96830e+02 1.00000e-02 4.96830e+02 1.77778e-02
4.97605e+02 2.00000e-01 4.97605e+02 6.00000e-02 4.97605e+02 2.00000e-02 4.97605e+02 1.00000e-02 4.97605e+02 2.00000e-02
4.98380e+02 2.00000e-01 4.98380e+02 6.00000e-02 4.98380e+02 2.00000e-02 4.98380e+02 1.00000e-02 4.98380e+02 2.00000e-02
4.99156e+02 1.94444e-01 4.99156e+02 5.00000e-02 4.99156e+02 2.00000e-02 4.99156e+02 1.00000e-02 4.99156e+02 2.00000e-02
4.99931e+02 1.90000e-01 4.99931e+02 5.00000e-02 4.99931e+02 2.00000e-02 4.99931e+02 1.00000e-02 4.99931e+02 2.00000e-02
5.00706e+02 1.90000e-01 5.00706e+02 5.00000e-02 5.00706e+02 2.00000e-02 5.00706e+02 1.00000e-02 5.00706e+02 2.00000e-02
5.01481e+02 1.80000e-01 5.01481e+02 5.00000e-02 5.01481e+02 2.00000e-02 5.01481e+02 1.00000e-02 5.01481e+02 2.00000e-02
5.02256e+02 1.80000e-01 5.02256e+02 4.88889e-02 5.02256e+02 2.00000e-02 5.02256e+02 1.00000e-02 5.02256e+02 2.00000e-02
5.03031e+02 1.70000e-01 5.03031e+02 4.00000e-02 5.03031e+02 1.55556e-02 5.03031e+02 1.00000e-02 5.03031e+02 2.00000e-02
5.03805e+02 1.70000e-01 5.03805e+02 4.00000e-02 5.03805e+02 1.00000e-02 5.03805e+02 1.00000e-02 5.03805e+02 2.00000e-02
5.04580e+02 1.60000e-01 5.04580e+02 4.00000e-02 5.04580e+02 1.00000e-02 5.04580e+02 1.00000e-02 5.04580e+02 2.00000e-02
5.05355e+02 1.55556e-01 5.05355e+02 3.66667e-02 5.05355e+02 1.00000e-02 5.05355e+02 1.00000e-02 5.05355e+02 2.00000e-02
5.06129e+02 1.50000e-01 5.06129e+02 3.00000e-02 5.06129e+02 1.00000e-02 5.06129e+02 1.00000e-02 5.06129e+02 2.00000e-02
5.06904e+02 1.40000e-01 5.06904e+02 3.00000e-02 5.06904e+02 1.00000e-02 5.06904e+02 1.00000e-02 5.06904e+02 1.88889e-02
5.07678e+02 1.32222e-01 5.07678e+02 2.88889e-02 5.07678e+02 1.00000e-02 5.07678e+02 5.45455e-03 5.07678e+02 1.22222e-02
5.08452e+02 1.30000e-01 5.08452e+02 2.00000e-02 5.08452e+02 0.00000e+00 5.08452e+02 0.00000e+00 5.08452e+02 1.11111e-02
5.09227e+02 1.20000e-01 5.09227e+02 2.00000e-02 5.09227e+02 0.00000e+00 5.09227e+02 0.00000e+00 5.09227e+02 1.00000e-02
5.10001e+02 1.10000e-01 5.10001e+02 1.00000e-02 5.10001e+02 0.00000e+00 5.10001e+02 0.00000e+00 5.10001e+02 1.00000e-02
5.10775e+02 1.00000e-01 5.10775e+02 1.00000e-02 5.10775e+02 0.00000e+00 5.10775e+02 0.00000e+00 5.10775e+02 1.00000e-02
5.11549e+02 9.00000e-02 5.11549e+02 0.00000e+00 5.11549e+02 0.00000e+00 5.11549e+02 0.00000e+00 5.11549e+02 1.00000e-02
5.12323e+02 8.00000e-02 5.12323e+02 0.00000e+00 5.12323e+02 -1.00000e-02 5.12323e+02 0.00000e+00 5.12323e+02 1.00000e-02
5.13097e+02 7.22222e-02 5.13097e+02 -5.55556e-03 5.13097e+02 -1.00000e-02 5.13097e+02 -2.72727e-03 5.13097e+02 1.00000e-02
5.13871e+02 7.00000e-02 5.13871e+02 -1.00000e-02 5.13871e+02 -1.00000e-02 5.13871e+02 -1.00000e-02 5.13871e+02 1.00000e-02
5.14644e+02 6.00000e-02 5.14644e+02 -1.00000e-02 5.14644e+02 -1.00000e-02 5.14644e+02 -1.00000e-02 5.14644e+02 1.00000e-02
5.15418e+02 5.00000e-02 5.15418e+02 -2.00000e-02 5.15418e+02 -1.88889e-02 5.15418e+02 -1.00000e-02 5.15418e+02 1.00000e-02
5.16192e+02 4.00000e-02 5.16192e+02 -2.00000e-02 5.16192e+02 -2.00000e-02 5.16192e+02 -1.00000e-02 5.16192e+02 8.88889e-03
5.16965e+02 4.00000e-02 5.16965e+02 -2.88889e-02 5.16965e+02 -2.00000e-02 5.16965e+02 -1.00000e-02 5.16965e+02 2.22222e-03
5.17738e+02 3.00000e-02 5.17738e+02 -3.00000e-02 5.17738e+02 -2.00000e-02 5.17738e+02 -1.00000e-02 5.17738e+02 0.00000e+00
5.18512e+02 2.00000e-02 5.18512e+02 -3.00000e-02 5.18512e+02 -2.00000e-02 5.18512e+02 -1.18182e-02 5.18512e+02 0.00000e+00
5.19285e+02 2.00000e-02 5.19285e+02 -3.00000e-02 5.19285e+02 -2.00000e-02 5.19285e+02 -2.00000e-02 5.19285e+02 0.00000e+00
5.20058e+02 1.00000e-02 5.20058e+02 -4.00000e-02 5.20058e+02 -2.33333e-02 5.20058e+02 -2.00000e-02 5.20058e+02 0.00000e+00
5.20831e+02 1.00000e-02 5.20831e+02 -4.00000e-02 5.20831e+02 -2.77778e-02 5.20831e+02 -2.00000e-02 5.20831e+02 0.00000e+00
5.21604e+02 1.00000e-02 5.21604e+02 -4.00000e-02 5.21604e+02 -3.00000e-02 5.21604e+02 -2.00000e-02 5.21604e+02 0.00000e+00
5.22377e+02 8.88889e-03 5.22377e+02 -4.00000e-02 5.22377e+02 -3.00000e-02 5.22377e+02 -2.00000e-02 5.22377e+02 0.00000e+00
5.23150e+02 0.00000e+00 5.23150e+02 -4.00000e-02 5.23150e+02 -3.00000e-02 5.23150e+02 -2.00000e-02 5.23150e+02 -1.11111e-03
5.23923e+02 0.00000e+00 5.23923e+02 -4.00000e-02 5.23923e+02 -3.00000e-02 5.23923e+02 -2.00000e-02 5.23923e+02 -1.11111e-03
5.24696e+02 0.00000e+00 5.24696e+02 -4.00000e-02 5.24696e+02 -3.00000e-02 5.24696e+02 -2.00000e-02 5.24696e+02 -2.22222e-03
5.25468e+02 0.00000e+00 5.25468e+02 -4.00000e-02 5.25468e+02 -3.00000e-02 5.25468e+02 -2.00000e-02 5.25468e+02 -8.88889e-03
5.26241e+02 0.00000e+00 5.26241e+02 -4.00000e-02 5.26241e+02 -3.00000e-02 5.26241e+02 -2.00000e-02 5.26241e+02 -1.00000e-02
5.27013e+02 0.00000e+00 5.27013e+02 -4.22222e-02 5.27013e+02 -3.00000e-02 5.27013e+02 -2.00000e-02 5.27013e+02 -1.00000e-02
5.27786e+02 0.00000e+00 5.27786e+02 -4.77778e-02 5.27786e+02 -3.00000e-02 5.27786e+02 -2.00000e-02 5.27786e+02 -1.00000e-02
5.28558e+02 0.00000e+00 5.28558e+02 -4.88889e-02 5.28558e+02 -3.00000e-02 5.28558e+02 -2.00000e-02 5.28558e+02 -1.00000e-02
5.29330e+02 0.00000e+00 5.29330e+02 -4.77778e-02 5.29330e+02 -3.00000e-02 5.29330e+02 -2.00000e-02 5.29330e+02 -1.00000e-02
5.30102e+02 0.00000e+00 5.30102e+02 -4.77778e-02 5.30102e+02 -3.00000e-02 5.30102e+02 -2.00000e-02 5.30102e+02 -1.00000e-02
5.30875e+02 0.00000e+00 5.30875e+02 -4.66667e-02 5.30875e+02 -3.00000e-02 5.30875e+02 -2.00000e-02 5.30875e+02 -1.00000e-02
5.31647e+02 0.00000e+00 5.31647e+02 -4.44444e-02 5.31647e+02 -3.00000e-02 5.31647e+02 -2.00000e-02 5.31647e+02 -1.00000e-02
5.32418e+02 0.00000e+00 5.32418e+02 -4.33333e-02 5.32418e+02 -3.00000e-02 5.32418e+02 -2.00000e-02 5.32418e+02 -1.00000e-02
5.33190e+02 0.00000e+00 5.33190e+02 -4.00000e-02 5.33190e+02 -3.00000e-02 5.33190e+02 -2.00000e-02 5.33190e+02 -1.00000e-02
5.33962e+02 0.00000e+00 5.33962e+02 -4.44444e-02 5.33962e+02 -3.00000e-02 5.33962e+02 -2.00000e-02 5.33962e+02 -1.00000e-02
5.34734e+02 0.00000e+00 5.34734e+02 -4.55556e-02 5.34734e+02 -3.00000e-02 5.34734e+02 -2.00000e-02 5.34734e+02 -1.00000e-02
5.35505e+02 0.00000e+00 5.35505e+02 -4.55556e-02 5.35505e+02 -3.00000e-02 5.35505e+02 -2.00000e-02 5.35505e+02 -1.00000e-02
5.36277e+02 0.00000e+00 5.36277e+02 -4.88889e-02 5.36277e+02 -3.00000e-02 5.36277e+02 -2.00000e-02 5.36277e+02 -1.00000e-02
5.37049e+02 0.00000e+00 5.37049e+02 -5.00000e-02 5.37049e+02 -3.00000e-02 5.37049e+02 -2.00000e-02 5.37049e+02 -1.00000e-02
5.37820e+02 0.00000e+00 5.37820e+02 -5.00000e-02 5.37820e+02 -3.00000e-02 5.37820e+02 -2.00000e-02 5.37820e+02 -1.00000e-02
5.38591e+02 -1.11111e-03 5.38591e+02 -5.00000e-02 5.38591e+02 -3.00000e-02 5.38591e+02 -2.00000e-02 5.38591e+02 -1.00000e-02
5.39363e+02 -1.11111e-03 5.39363e+02 -5.00000e-02 5.39363e+02 -3.00000e-02 5.39363e+02 -2.00000e-02 5.39363e+02 -1.00000e-02
5.40134e+02 -2.22222e-03 5.40134e+02 -5.00000e-02 5.40134e+02 -3.00000e-02 5.40134e+02 -2.00000e-02 5.40134e+02 -1.00000e-02
5.40905e+02 -3.33333e-03 5.40905e+02 -5.00000e-02 5.40905e+02 -3.00000e-02 5.40905e+02 -2.00000e-02 5.40905e+02 -1.00000e-02
5.41676e+02 -4.44444e-03 5.41676e+02 -5.00000e-02 5.41676e+02 -3.00000e-02 5.41676e+02 -2.00000e-02 5.41676e+02 -1.00000e-02
5.42447e+02 -3.33333e-03 5.42447e+02 -5.00000e-02 5.42447e+02 -3.00000e-02 5.42447e+02 -2.00000e-02 5.42447e+02 -1.00000e-02
5.43218e+02 -2.22222e-03 5.43218e+02 -5.00000e-02 5.43218e+02 -3.00000e-02 5.43218e+02 -2.00000e-02 5.43218e+02 -1.00000e-02
5.43988e+02 -2.22222e-03 5.43988e+02 -5.00000e-02 5.43988e+02 -3.00000e-02 5.43988e+02 -2.00000e-02 5.43988e+02 -1.00000e-02
5.44759e+02 -3.33333e-03 5.44759e+02 -5.00000e-02 5.44759e+02 -3.00000e-02 5.44759e+02 -2.00000e-02 5.44759e+02 -1.00000e-02
5.45530e+02 -1.11111e-03 5.45530e+02 -5.00000e-02 5.45530e+02 -3.00000e-02 5.45530e+02 -2.00000e-02 5.45530e+02 -1.00000e-02
5.46300e+02 -3.33333e-03 5.46300e+02 -5.00000e-02 5.46300e+02 -3.00000e-02 5.46300e+02 -2.00000e-02 5.46300e+02 -1.00000e-02
5.47071e+02 -5.55556e-03 5.47071e+02 -5.00000e-02 5.47071e+02 -3.00000e-02 5.47071e+02 -2.00000e-02 5.47071e+02 -1.00000e-02
5.47841e+02 -7.77778e-03 5.47841e+02 -5.00000e-02 5.47841e+02 -3.00000e-02 5.47841e+02 -2.00000e-02 5.47841e+02 -1.00000e-02
5.48611e+02 -8.88889e-03 5.48611e+02 -5.00000e-02 5.48611e+02 -3.00000e-02 5.48611e+02 -2.00000e-02 5.48611e+02 -1.00000e-02
5.49382e+02 -8.88889e-03 5.49382e+02 -5.00000e-02 5.49382e+02 -3.00000e-02 5.49382e+02 -2.00000e-02 5.49382e+02 -1.00000e-02
5.50152e+02 -7.77778e-03 5.50152e+02 -5.00000e-02 5.50152e+02 -3.00000e-02 5.50152e+02 -2.00000e-02 5.50152e+02 -1.00000e-02
5.50922e+02 -1.00000e-02 5.50922e+02 -5.00000e-02 5.50922e+02 -3.00000e-02 5.50922e+02 -2.00000e-02 5.50922e+02 -1.00000e-02
5.51692e+02 -8.88889e-03 5.51692e+02 -5.00000e-02 5.51692e+02 -3.00000e-02 5.51692e+02 -2.00000e-02 5.51692e+02 -1.00000e-02
5.52462e+02 -5.55556e-03 5.52462e+02 -5.00000e-02 5.52462e+02 -3.00000e-02 5.52462e+02 -2.00000e-02 5.52462e+02 -1.00000e-02
5.53232e+02 -3.33333e-03 5.53232e+02 -5.00000e-02 5.53232e+02 -3.00000e-02 5.53232e+02 -2.00000e-02 5.53232e+02 -1.00000e-02
5.54001e+02 -5.55556e-03 5.54001e+02 -5.00000e-02 5.54001e+02 -3.00000e-02 5.54001e+02 -2.00000e-02 5.54001e+02 -1.00000e-02
5.54771e+02 -8.88889e-03 5.54771e+02 -5.00000e-02 5.54771e+02 -3.00000e-02 5.54771e+02 -2.00000e-02 5.54771e+02 -1.00000e-02
5.55541e+02 -6.66667e-03 5.55541e+02 -5.00000e-02 5.55541e+02 -3.00000e-02 5.55541e+02 -2.00000e-02 5.55541e+02 -1.00000e-02
5.56310e+02 -6.66667e-03 5.56310e+02 -5.00000e-02 5.56310e+02 -3.00000e-02 5.56310e+02 -2.00000e-02 5.56310e+02 -1.00000e-02
5.57080e+02 -4.44444e-03 5.57080e+02 -5.00000e-02 5.57080e+02 -3.00000e-02 5.57080e+02 -2.00000e-02 5.57080e+02 -1.00000e-02
5.57849e+02 -6.66667e-03 5.57849e+02 -5.00000e-02 5.57849e+02 -3.00000e-02 5.57849e+02 -2.00000e-02 5.57849e+02 -1.00000e-02
5.58618e+02 -7.77778e-03 5.58618e+02 -5.00000e-02 5.58618e+02 -3.00000e-02 5.58618e+02 -2.00000e-02 5.58618e+02 -1.00000e-02
5.59388e+02 -6.66667e-03 5.59388e+02 -5.00000e-02 5.59388e+02 -3.00000e-02 5.59388e+02 -2.00000e-02 5.59388e+02 -1.00000e-02
5.60157e+02 -8.88889e-03 5.60157e+02 -5.00000e-02 5.60157e+02 -3.00000e-02 5.60157e+02 -2.00000e-02 5.60157e+02 -1.00000e-02
5.60926e+02 -5.55556e-03 5.60926e+02 -5.00000e-02 5.60926e+02 -3.00000e-02 5.60926e+02 -2.00000e-02 5.60926e+02 -1.00000e-02
5.61695e+02 -4.44444e-03 5.61695e+02 -5.00000e-02 5.61695e+02 -3.00000e-02 5.61695e+02 -2.00000e-02 5.61695e+02 -8.88889e-03
5.62464e+02 -5.55556e-03 5.62464e+02 -5.00000e-02 5.62464e+02 -3.00000e-02 5.62464e+02 -2.00000e-02 5.62464e+02 -6.66667e-03
5.63233e+02 -7.77778e-03 5.63233e+02 -5.00000e-02 5.63233e+02 -3.00000e-02 5.63233e+02 -2.00000e-02 5.63233e+02 -8.88889e-03
5.64001e+02 -8.88889e-03 5.64001e+02 -5.00000e-02 5.64001e+02 -3.00000e-02 5.64001e+02 -2.00000e-02 5.64001e+02 -7.77778e-03
5.64770e+02 -1.00000e-02 5.64770e+02 -5.00000e-02 5.64770e+02 -3.00000e-02 5.64770e+02 -2.00000e-02 5.64770e+02 -8.88889e-03
5.65539e+02 -1.00000e-02 5.65539e+02 -5.00000e-02 5.65539e+02 -3.00000e-02 5.65539e+02 -2.00000e-02 5.65539e+02 -4.44444e-03
5.66307e+02 -1.00000e-02 5.66307e+02 -5.00000e-02 5.66307e+02 -3.00000e-02 5.66307e+02 -2.00000e-02 5.66307e+02 -3.33333e-03
5.67076e+02 -1.00000e-02 5.67076e+02 -5.00000e-02 5.67076e+02 -3.00000e-02 5.67076e+02 -2.00000e-02 5.67076e+02 -4.44444e-03
5.67844e+02 -1.00000e-02 5.67844e+02 -5.00000e-02 5.67844e+02 -3.00000e-02 5.67844e+02 -2.00000e-02 5.67844e+02 -1.00000e-02
5.68612e+02 -1.00000e-02 5.68612e+02 -5.00000e-02 5.68612e+02 -3.00000e-02 5.68612e+02 -2.00000e-02 5.68612e+02 -8.88889e-03
5.69381e+02 -1.00000e-02 5.69381e+02 -5.00000e-02 5.69381e+02 -3.00000e-02 5.69381e+02 -2.00000e-02 5.69381e+02 -8.88889e-03
5.70149e+02 -1.00000e-02 5.70149e+02 -5.00000e-02 5.70149e+02 -3.00000e-02 5.70149e+02 -2.00000e-02 5.70149e+02 -8.88889e-03
5.70917e+02 -1.00000e-02 5.70917e+02 -5.00000e-02 5.70917e+02 -3.00000e-02 5.70917e+02 -2.00000e-02 5.70917e+02 -1.00000e-02
5.71685e+02 -1.00000e-02 5.71685e+02 -5.00000e-02 5.71685e+02 -3.00000e-02 5.71685e+02 -2.00000e-02 5.71685e+02 -7.77778e-03
5.72453e+02 -1.00000e-02 5.72453e+02 -5.00000e-02 5.72453e+02 -3.00000e-02 5.72453e+02 -2.00000e-02 5.72453e+02 -8.88889e-03
5.73220e+02 -1.00000e-02 5.73220e+02 -5.00000e-02 5.73220e+02 -3.00000e-02 5.73220e+02 -2.00000e-02 5.73220e+02 -6.66667e-03
5.73988e+02 -1.00000e-02 5.73988e+02 -5.00000e-02 5.73988e+02 -3.00000e-02 5.73988e+02 -2.00000e-02 5.73988e+02 -4.44444e-03
5.74756e+02 -1.00000e-02 5.74756e+02 -5.00000e-02 5.74756e+02 -3.00000e-02 5.74756e+02 -2.00000e-02 5.74756e+02 -6.66667e-03
5.75523e+02 -1.00000e-02 5.75523e+02 -5.00000e-02 5.75523e+02 -3.00000e-02 5.75523e+02 -2.00000e-02 5.75523e+02 -5.55556e-03
5.76291e+02 -1.00000e-02 5.76291e+02 -5.00000e-02 5.76291e+02 -3.00000e-02 5.76291e+02 -2.00000e-02 5.76291e+02 -7.77778e-03
5.77058e+02 -1.00000e-02 5.77058e+02 -5.00000e-02 5.77058e+02 -3.00000e-02 5.77058e+02 -2.00000e-02 5.77058e+02 -1.00000e-02
5.77826e+02 -1.00000e-02 5.77826e+02 -5.00000e-02 5.77826e+02 -3.00000e-02 5.77826e+02 -2.00000e-02 5.77826e+02 -1.00000e-02
5.78593e+02 -8.88889e-03 5.78593e+02 -5.00000e-02 5.78593e+02 -3.00000e-02 5.78593e+02 -2.00000e-02 5.78593e+02 -1.00000e-02
5.79360e+02 -7.77778e-03 5.79360e+02 -5.00000e-02 5.79360e+02 -3.00000e-02 5.79360e+02 -2.00000e-02 5.79360e+02 -1.00000e-02
5.80127e+02 -7.77778e-03 5.80127e+02 -5.00000e-02 5.80127e+02 -3.00000e-02 5.80127e+02 -2.00000e-02 5.80127e+02 -1.00000e-02
5.80894e+02 -8.88889e-03 5.80894e+02 -5.00000e-02 5.80894e+02 -3.00000e-02 5.80894e+02 -2.00000e-02 5.80894e+02 -1.00000e-02
5.81661e+02 -7.77778e-03 5.81661e+02 -5.00000e-02 5.81661e+02 -3.00000e-02 5.81661e+02 -2.00000e-02 5.81661e+02 -1.00000e-02
5.82428e+02 -5.55556e-03 5.82428e+02 -5.00000e-02 5.82428e+02 -3.00000e-02 5.82428e+02 -2.00000e-02 5.82428e+02 -1.00000e-02
5.83195e+02 -6.66667e-03 5.83195e+02 -5.00000e-02 5.83195e+02 -3.00000e-02 5.83195e+02 -2.00000e-02 5.83195e+02 -1.00000e-02
5.83962e+02 -7.77778e-03 5.83962e+02 -5.00000e-02 5.83962e+02 -3.00000e-02 5.83962e+02 -2.00000e-02 5.83962e+02 -1.00000e-02
5.84728e+02 -7.77778e-03 5.84728e+02 -5.00000e-02 5.84728e+02 -3.00000e-02 5.84728e+02 -2.00000e-02 5.84728e+02 -1.00000e-02
5.85495e+02 -8.88889e-03 5.85495e+02 -5.00000e-02 5.85495e+02 -3.00000e-02 5.85495e+02 -2.00000e-02 5.85495e+02 -1.00000e-02
5.86261e+02 -1.00000e-02 5.86261e+02 -5.00000e-02 5.86261e+02 -3.00000e-02 5.86261e+02 -2.00000e-02 5.86261e+02 -1.00000e-02
5.87028e+02 -1.00000e-02 5.87028e+02 -5.00000e-02 5.87028e+02 -3.00000e-02 5.87028e+02 -2.00000e-02 5.87028e+02 -1.00000e-02
5.87794e+02 -1.00000e-02 5.87794e+02 -5.00000e-02 5.87794e+02 -3.00000e-02 5.87794e+02 -2.00000e-02 5.87794e+02 -1.00000e-02
5.88560e+02 -1.00000e-02 5.88560e+02 -5.00000e-02 5.88560e+02 -3.00000e-02 5.88560e+02 -2.00000e-02 5.88560e+02 -1.00000e-02
5.89326e+02 -1.00000e-02 5.89326e+02 -5.00000e-02 5.89326e+02 -3.00000e-02 5.89326e+02 -2.00000e-02 5.89326e+02 -1.00000e-02
5.90092e+02 -1.00000e-02 5.90092e+02 -5.00000e-02 5.90092e+02 -3.00000e-02 5.90092e+02 -2.00000e-02 5.90092e+02 -1.00000e-02
5.90858e+02 -1.00000e-02 5.90858e+02 -5.00000e-02 5.90858e+02 -3.00000e-02 5.90858e+02 -2.00000e-02 5.90858e+02 -5.55556e-03
5.91624e+02 -1.00000e-02 5.91624e+02 -5.00000e-02 5.91624e+02 -3.00000e-02 5.91624e+02 -2.00000e-02 5.91624e+02 -8.88889e-03
