Wavelength Dark Reference Sample Absorbance
4.53288e+02 1.90833e+01 1.38094e+03 1.95214e+03 -1.47010e-01
4.54067e+02 1.87500e+01 1.35050e+03 1.89692e+03 -1.47906e-01
4.54847e+02 1.94167e+01 1.33761e+03 1.88681e+03 -1.44174e-01
4.55626e+02 1.83056e+01 1.34917e+03 1.89714e+03 -1.46108e-01
4.56406e+02 1.81944e+01 1.37228e+03 1.91481e+03 -1.49062e-01
4.57185e+02 2.03056e+01 1.39328e+03 1.96036e+03 -1.52195e-01
4.57964e+02 1.88611e+01 1.43917e+03 2.00703e+03 -1.45692e-01
4.58743e+02 1.88611e+01 1.47083e+03 2.05814e+03 -1.43987e-01
4.59522e+02 1.89722e+01 1.49394e+03 2.08669e+03 -1.51210e-01
4.60301e+02 2.30833e+01 1.49372e+03 2.09758e+03 -1.55489e-01
4.61080e+02 2.04167e+01 1.48572e+03 2.07314e+03 -1.49546e-01
4.61859e+02 1.79722e+01 1.44483e+03 2.03203e+03 -1.53596e-01
4.62638e+02 1.66389e+01 1.39350e+03 1.96325e+03 -1.46490e-01
4.63417e+02 1.80833e+01 1.36928e+03 1.91847e+03 -1.51192e-01
4.64195e+02 1.99722e+01 1.34094e+03 1.88336e+03 -1.53575e-01
4.64974e+02 1.85278e+01 1.31317e+03 1.84447e+03 -1.43999e-01
4.65752e+02 2.09722e+01 1.28783e+03 1.80669e+03 -1.53907e-01
4.66531e+02 2.00833e+01 1.26128e+03 1.77847e+03 -1.48372e-01
4.67309e+02 1.58611e+01 1.23450e+03 1.73669e+03 -1.43979e-01
4.68087e+02 1.86389e+01 1.22806e+03 1.71881e+03 -1.45152e-01
