x_1E-4M 1E-4M_mean x_2E-4M 2E-4M_mean x_3E-4M 3E-4M_mean x_4E-4M 4E-4M_mean x_5E-4M 5E-4M_mean x_5E-3M 5E-3M_mean
4.01671412e+02 1.53482029e-02 4.01671412e+02 1.91685931e-02 4.01671412e+02 3.15069219e-02 4.01671412e+02 2.42476863e-02 4.01671412e+02 2.49332327e-02 4.01671412e+02 7.09981823e-02
4.02455854e+02 1.52660573e-02 4.02455854e+02 1.79995798e-02 4.02455854e+02 3.01935702e-02 4.02455854e+02 2.33507253e-02 4.02455854e+02 2.32109722e-02 4.02455854e+02 6.33962399e-02
4.03240224e+02 1.52930750e-02 4.03240224e+02 1.73900775e-02 4.03240224e+02 2.97321676e-02 4.03240224e+02 2.24036479e-02 4.03240224e+02 2.28451652e-02 4.03240224e+02 5.62502020e-02
4.04024521e+02 1.55723193e-02 4.04024521e+02 1.75445700e-02 4.04024521e+02 2.96523537e-02 4.04024521e+02 2.24969855e-02 4.04024521e+02 2.27337940e-02 4.04024521e+02 5.11837765e-02
4.04808746e+02 1.53021576e-02 4.04808746e+02 1.74491311e-02 4.04808746e+02 2.99071794e-02 4.04808746e+02 2.18959771e-02 4.04808746e+02 2.31605610e-02 4.04808746e+02 4.64285912e-02
4.05592898e+02 1.51546364e-02 4.05592898e+02 1.83543695e-02 4.05592898e+02 2.98359849e-02 4.05592898e+02 2.26780750e-02 4.05592898e+02 2.25025838e-02 4.05592898e+02 4.29451618e-02
4.06376977e+02 1.57548072e-02 4.06376977e+02 1.85942232e-02 4.06376977e+02 3.02436757e-02 4.06376977e+02 2.25236010e-02 4.06376977e+02 2.21884481e-02 4.06376977e+02 3.89333940e-02
4.07160984e+02 1.48341817e-02 4.07160984e+02 1.66948784e-02 4.07160984e+02 2.76962066e-02 4.07160984e+02 2.03523933e-02 4.07160984e+02 1.99082412e-02 4.07160984e+02 3.32282722e-02
4.07944918e+02 1.40755513e-02 4.07944918e+02 1.55003155e-02 4.07944918e+02 2.69733913e-02 4.07944918e+02 1.90764961e-02 4.07944918e+02 1.82997378e-02 4.07944918e+02 2.87899329e-02
4.08728779e+02 1.45064047e-02 4.08728779e+02 1.68580510e-02 4.08728779e+02 2.77215364e-02 4.08728779e+02 1.96094868e-02 4.08728779e+02 1.89148192e-02 4.08728779e+02 2.67706719e-02
4.09512567e+02 1.38171380e-02 4.09512567e+02 1.65583608e-02 4.09512567e+02 2.68790359e-02 4.09512567e+02 1.94271092e-02 4.09512567e+02 1.88835344e-02 4.09512567e+02 2.39173026e-02
4.10296283e+02 1.42006777e-02 4.10296283e+02 1.60486982e-02 4.10296283e+02 2.72566938e-02 4.10296283e+02 1.92207016e-02 4.10296283e+02 1.88016767e-02 4.10296283e+02 2.17603929e-02
4.11079925e+02 1.33424112e-02 4.11079925e+02 1.48487919e-02 4.11079925e+02 2.60349572e-02 4.11079925e+02 1.71279722e-02 4.11079925e+02 1.65545505e-02 4.11079925e+02 1.83300114e-02
4.11863495e+02 1.36902276e-02 4.11863495e+02 1.37872530e-02 4.11863495e+02 2.46473966e-02 4.11863495e+02 1.61747095e-02 4.11863495e+02 1.62008518e-02 4.11863495e+02 1.62441462e-02
4.12646992e+02 1.31944913e-02 4.12646992e+02 1.37770348e-02 4.12646992e+02 2.45905582e-02 4.12646992e+02 1.64632192e-02 4.12646992e+02 1.57893009e-02 4.12646992e+02 1.41406502e-02
4.13430416e+02 1.28686605e-02 4.13430416e+02 1.32353705e-02 4.13430416e+02 2.43831960e-02 4.13430416e+02 1.56505098e-02 4.13430416e+02 1.55781905e-02 4.13430416e+02 1.24456173e-02
4.14213767e+02 1.40463388e-02 4.14213767e+02 1.44502894e-02 4.14213767e+02 2.54465985e-02 4.14213767e+02 1.68684822e-02 4.14213767e+02 1.67171670e-02 4.14213767e+02 1.22096842e-02
4.14997045e+02 1.22290705e-02 4.14997045e+02 1.28836401e-02 4.14997045e+02 2.29836831e-02 4.14997045e+02 1.52808452e-02 4.14997045e+02 1.56366364e-02 4.14997045e+02 8.85558923e-03
4.15780250e+02 1.22191745e-02 4.15780250e+02 1.33758936e-02 4.15780250e+02 2.32399176e-02 4.15780250e+02 1.57748307e-02 4.15780250e+02 1.50735464e-02 4.15780250e+02 8.60866856e-03
4.16563382e+02 1.19108773e-02 4.16563382e+02 1.32136719e-02 4.16563382e+02 2.36040035e-02 4.16563382e+02 1.57858178e-02 4.16563382e+02 1.49054034e-02 4.16563382e+02 8.28530990e-03
4.17346441e+02 1.22867697e-02 4.17346441e+02 1.32376076e-02 4.17346441e+02 2.37943414e-02 4.17346441e+02 1.59351495e-02 4.17346441e+02 1.37421161e-02 4.17346441e+02 7.79104157e-03
4.18129427e+02 1.25441037e-02 4.18129427e+02 1.32466882e-02 4.18129427e+02 2.42018427e-02 4.18129427e+02 1.55998688e-02 4.18129427e+02 1.43805527e-02 4.18129427e+02 6.77123050e-03
4.18912340e+02 1.18825368e-02 4.18912340e+02 1.19520053e-02 4.18912340e+02 2.33754487e-02 4.18912340e+02 1.49800548e-02 4.18912340e+02 1.30473786e-02 4.18912340e+02 5.24783238e-03
4.19695179e+02 1.17497448e-02 4.19695179e+02 1.14877678e-02 4.19695179e+02 2.27591828e-02 4.19695179e+02 1.45996844e-02 4.19695179e+02 1.20364961e-02 4.19695179e+02 4.54076236e-03
4.20477946e+02 1.08991453e-02 4.20477946e+02 1.11575830e-02 4.20477946e+02 2.10855768e-02 4.20477946e+02 1.35143001e-02 4.20477946e+02 1.26391902e-02 4.20477946e+02 3.01164798e-03
4.21260639e+02 1.19738205e-02 4.21260639e+02 1.23678449e-02 4.21260639e+02 2.20841942e-02 4.21260639e+02 1.46480772e-02 4.21260639e+02 1.42988097e-02 4.21260639e+02 3.90166951e-03
4.22043259e+02 1.26132994e-02 4.22043259e+02 1.43804248e-02 4.22043259e+02 2.46503436e-02 4.22043259e+02 1.68081585e-02 4.22043259e+02 1.66368650e-02 4.22043259e+02 5.81067896e-03
4.22825806e+02 1.30428634e-02 4.22825806e+02 1.53461675e-02 4.22825806e+02 2.54676259e-02 4.22825806e+02 1.67922811e-02 4.22825806e+02 1.68783710e-02 4.22825806e+02 5.90099307e-03
4.23608279e+02 1.40433537e-02 4.23608279e+02 1.51065637e-02 4.23608279e+02 2.49822724e-02 4.23608279e+02 1.66969015e-02 4.23608279e+02 1.64451657e-02 4.23608279e+02 5.61162659e-03
4.24390679e+02 1.33320537e-02 4.24390679e+02 1.49376506e-02 4.24390679e+02 2.44228284e-02 4.24390679e+02 1.63392964e-02 4.24390679e+02 1.67468580e-02 4.24390679e+02 4.79194022e-03
4.25173006e+02 1.30401423e-02 4.25173006e+02 1.49536935e-02 4.25173006e+02 2.45433598e-02 4.25173006e+02 1.63470237e-02 4.25173006e+02 1.57505313e-02 4.25173006e+02 5.09313059e-03
4.25955260e+02 1.25534375e-02 4.25955260e+02 1.38434755e-02 4.25955260e+02 2.42899961e-02 4.25955260e+02 1.57884857e-02 4.25955260e+02 1.47988154e-02 4.25955260e+02 4.12843318e-03
4.26737440e+02 1.23590009e-02 4.26737440e+02 1.23570667e-02 4.26737440e+02 2.26686134e-02 4.26737440e+02 1.43236883e-02 4.26737440e+02 1.34267362e-02 4.26737440e+02 3.35247186e-03
4.27519546e+02 1.19980113e-02 4.27519546e+02 1.29551799e-02 4.27519546e+02 2.24099824e-02 4.27519546e+02 1.49208577e-02 4.27519546e+02 1.30268937e-02 4.27519546e+02 3.16094553e-03
4.28301580e+02 1.16781802e-02 4.28301580e+02 1.19662258e-02 4.28301580e+02 2.17098318e-02 4.28301580e+02 1.36015161e-02 4.28301580e+02 1.25958165e-02 4.28301580e+02 2.04920477e-03
4.29083539e+02 1.24971361e-02 4.29083539e+02 1.25686983e-02 4.29083539e+02 2.06926012e-02 4.29083539e+02 1.33510084e-02 4.29083539e+02 1.40394301e-02 4.29083539e+02 1.73525805e-03
4.29865426e+02 1.41666282e-02 4.29865426e+02 1.47122377e-02 4.29865426e+02 2.33433366e-02 4.29865426e+02 1.56847421e-02 4.29865426e+02 1.66840686e-02 4.29865426e+02 2.70661908e-03
4.30647238e+02 1.60474843e-02 4.30647238e+02 1.80077293e-02 4.30647238e+02 2.71139401e-02 4.30647238e+02 1.99464112e-02 4.30647238e+02 1.93449113e-02 4.30647238e+02 6.06591059e-03
4.31428978e+02 1.51342795e-02 4.31428978e+02 1.79668412e-02 4.31428978e+02 2.69259577e-02 4.31428978e+02 1.96935107e-02 4.31428978e+02 1.84035718e-02 4.31428978e+02 6.47151232e-03
4.32210643e+02 1.34846780e-02 4.32210643e+02 1.52639152e-02 4.32210643e+02 2.47399901e-02 4.32210643e+02 1.69426829e-02 4.32210643e+02 1.51886346e-02 4.32210643e+02 3.99374316e-03
4.32992235e+02 1.41379060e-02 4.32992235e+02 1.45601485e-02 4.32992235e+02 2.40923028e-02 4.32992235e+02 1.62065145e-02 4.32992235e+02 1.64507019e-02 4.32992235e+02 2.80988078e-03
4.33773753e+02 1.37393253e-02 4.33773753e+02 1.53880710e-02 4.33773753e+02 2.40317068e-02 4.33773753e+02 1.69226037e-02 4.33773753e+02 1.41602455e-02 4.33773753e+02 4.10464037e-03
4.34555198e+02 1.57620398e-02 4.34555198e+02 2.02328187e-02 4.34555198e+02 2.85814751e-02 4.34555198e+02 2.18075907e-02 4.34555198e+02 1.88093181e-02 4.34555198e+02 8.53420168e-03
4.35336569e+02 1.43358073e-02 4.35336569e+02 1.60499458e-02 4.35336569e+02 2.52329667e-02 4.35336569e+02 1.77353119e-02 4.35336569e+02 1.35036248e-02 4.35336569e+02 5.91690431e-03
4.36117866e+02 1.49659660e-02 4.36117866e+02 1.63776597e-02 4.36117866e+02 2.54203907e-02 4.36117866e+02 1.77998755e-02 4.36117866e+02 1.25045851e-02 4.36117866e+02 6.82978824e-03
4.36899090e+02 1.44185625e-02 4.36899090e+02 1.43866052e-02 4.36899090e+02 2.43315600e-02 4.36899090e+02 1.66895535e-02 4.36899090e+02 8.87625862e-03 4.36899090e+02 5.78642941e-03
4.37680240e+02 1.10770408e-02 4.37680240e+02 1.11295711e-02 4.37680240e+02 2.15712223e-02 4.37680240e+02 1.33523391e-02 4.37680240e+02 3.97295549e-03 4.37680240e+02 4.09079752e-03
4.38461316e+02 9.31790416e-03 4.38461316e+02 7.91235513e-03 4.38461316e+02 1.92899990e-02 4.38461316e+02 1.13821047e-02 4.38461316e+02 -1.07010712e-03 4.38461316e+02 1.20225686e-03
4.39242318e+02 9.24331626e-03 4.39242318e+02 6.10184164e-03 4.39242318e+02 1.93784695e-02 4.39242318e+02 1.13646709e-02 4.39242318e+02 -3.38005170e-03 4.39242318e+02 1.65794883e-03
4.40023246e+02 6.25296411e-03 4.40023246e+02 2.47240596e-03 4.40023246e+02 1.63159652e-02 4.40023246e+02 7.57709502e-03 4.40023246e+02 -6.90802765e-03 4.40023246e+02 -9.23793631e-05
4.40804100e+02 5.08248691e-03 4.40804100e+02 -3.57286743e-04 4.40804100e+02 1.33355711e-02 4.40804100e+02 5.01095181e-03 4.40804100e+02 -7.43792307e-03 4.40804100e+02 -4.11784838e-03
4.41584881e+02 8.05816441e-03 4.41584881e+02 3.36949320e-03 4.41584881e+02 1.66113110e-02 4.41584881e+02 7.17217411e-03 4.41584881e+02 -3.67316214e-03 4.41584881e+02 -1.85846760e-03
4.42365587e+02 7.33234915e-03 4.42365587e+02 2.03071572e-03 4.42365587e+02 1.49047419e-02 4.42365587e+02 6.73922509e-03 4.42365587e+02 -2.25168805e-03 4.42365587e+02 -3.14613306e-03
4.43146220e+02 6.90929770e-03 4.43146220e+02 3.52929943e-03 4.43146220e+02 1.57319175e-02 4.43146220e+02 6.84853371e-03 4.43146220e+02 -1.51209113e-03 4.43146220e+02 -2.98269347e-03
4.43926778e+02 9.10711172e-03 4.43926778e+02 6.37151296e-03 4.43926778e+02 1.68896441e-02 4.43926778e+02 1.00951860e-02 4.43926778e+02 -2.55172096e-04 4.43926778e+02 -1.73278280e-03
4.44707263e+02 7.92855462e-03 4.44707263e+02 5.11157086e-03 4.44707263e+02 1.59581986e-02 4.44707263e+02 9.32575933e-03 4.44707263e+02 -2.85334211e-04 4.44707263e+02 -1.85596402e-03
4.45487674e+02 8.67030957e-03 4.45487674e+02 5.87493457e-03 4.45487674e+02 1.82240344e-02 4.45487674e+02 9.46171659e-03 4.45487674e+02 2.39534613e-04 4.45487674e+02 -8.99679353e-04
4.46268010e+02 8.89322280e-03 4.46268010e+02 4.53611519e-03 4.46268010e+02 1.68181583e-02 4.46268010e+02 8.16708638e-03 4.46268010e+02 -2.95290911e-03 4.46268010e+02 -2.11689596e-03
4.47048272e+02 8.28079345e-03 4.47048272e+02 4.54581597e-03 4.47048272e+02 1.72334962e-02 4.47048272e+02 1.03985965e-02 4.47048272e+02 -4.19015877e-03 4.47048272e+02 5.96656031e-04
4.47828460e+02 9.42697258e-03 4.47828460e+02 5.48436210e-03 4.47828460e+02 1.80783900e-02 4.47828460e+02 1.03213144e-02 4.47828460e+02 -4.36198489e-03 4.47828460e+02 1.82541960e-03
4.48608574e+02 5.66296172e-03 4.48608574e+02 1.40071342e-03 4.48608574e+02 1.38430275e-02 4.48608574e+02 5.03198334e-03 4.48608574e+02 -1.03732480e-02 4.48608574e+02 -1.96760444e-03
4.49388614e+02 7.69369708e-03 4.49388614e+02 3.06182225e-03 4.49388614e+02 1.54617944e-02 4.49388614e+02 7.16246188e-03 4.49388614e+02 -9.65412644e-03 4.49388614e+02 -1.36981965e-03
4.50168580e+02 4.90923254e-03 4.50168580e+02 -1.90583897e-04 4.50168580e+02 1.23726784e-02 4.50168580e+02 3.85879216e-03 4.50168580e+02 -1.38129773e-02 4.50168580e+02 -2.81186338e-03
4.50948471e+02 7.53827720e-03 4.50948471e+02 6.69467977e-04 4.50948471e+02 1.41666272e-02 4.50948471e+02 5.65537313e-03 4.50948471e+02 -1.36070908e-02 4.50948471e+02 -8.45253680e-04
4.51728289e+02 4.29454065e-03 4.51728289e+02 -7.93149698e-04 4.51728289e+02 1.24345169e-02 4.51728289e+02 3.70492107e-03 4.51728289e+02 -1.64318197e-02 4.51728289e+02 -3.49524320e-03
4.52508031e+02 5.29735068e-03 4.52508031e+02 -2.56498101e-03 4.52508031e+02 1.09926635e-02 4.52508031e+02 2.89718995e-03 4.52508031e+02 -1.77774897e-02 4.52508031e+02 -4.03536669e-03
4.53287700e+02 4.09039559e-03 4.53287700e+02 -2.21546295e-03 4.53287700e+02 1.20090088e-02 4.53287700e+02 3.43092206e-03 4.53287700e+02 -1.95175162e-02 4.53287700e+02 -5.19347803e-03
4.54067294e+02 1.96704221e-03 4.54067294e+02 -5.65301542e-03 4.54067294e+02 9.04064933e-03 4.54067294e+02 -4.89691044e-04 4.54067294e+02 -2.12915286e-02 4.54067294e+02 -7.40332001e-03
4.54846814e+02 1.33152782e-03 4.54846814e+02 -8.59822736e-03 4.54846814e+02 7.33996075e-03 4.54846814e+02 -2.83964807e-03 4.54846814e+02 -2.40996863e-02 4.54846814e+02 -8.51040634e-03
4.55626259e+02 3.45266222e-03 4.55626259e+02 -5.00949148e-03 4.55626259e+02 1.03001985e-02 4.55626259e+02 1.22789411e-03 4.55626259e+02 -2.16617806e-02 4.55626259e+02 -5.51818144e-03
4.56405630e+02 4.46822084e-03 4.56405630e+02 -2.38341014e-03 4.56405630e+02 1.13892097e-02 4.56405630e+02 6.38422959e-04 4.56405630e+02 -2.18825978e-02 4.56405630e+02 -4.16543621e-03
4.57184927e+02 2.99731890e-03 4.57184927e+02 -3.60530127e-03 4.57184927e+02 1.08272033e-02 4.57184927e+02 -4.75312184e-04 4.57184927e+02 -2.22146313e-02 4.57184927e+02 -5.02552858e-03
4.57964149e+02 3.77780101e-03 4.57964149e+02 -4.47735008e-03 4.57964149e+02 9.15673127e-03 4.57964149e+02 -1.69768364e-03 4.57964149e+02 -2.11113076e-02 4.57964149e+02 -6.85109516e-03
4.58743296e+02 1.89041902e-03 4.58743296e+02 -4.51643026e-03 4.58743296e+02 7.58819864e-03 4.58743296e+02 -2.80868688e-04 4.58743296e+02 -2.20372061e-02 4.58743296e+02 -7.06694403e-03
4.59522369e+02 2.42517767e-03 4.59522369e+02 -4.74520703e-03 4.59522369e+02 9.35058089e-03 4.59522369e+02 9.89966977e-05 4.59522369e+02 -1.92153419e-02 4.59522369e+02 -6.55973499e-03
4.60301368e+02 3.32805398e-03 4.60301368e+02 -5.48709039e-03 4.60301368e+02 1.10370739e-02 4.60301368e+02 -1.32264575e-03 4.60301368e+02 -2.07614804e-02 4.60301368e+02 -6.88131432e-03
4.61080291e+02 2.35744478e-03 4.61080291e+02 -4.53578817e-03 4.61080291e+02 8.50984217e-03 4.61080291e+02 -1.82171523e-03 4.61080291e+02 -2.02925547e-02 4.61080291e+02 -7.12742886e-03
4.61859141e+02 5.93048413e-03 4.61859141e+02 -2.36897394e-03 4.61859141e+02 1.23657322e-02 4.61859141e+02 1.84852667e-03 4.61859141e+02 -1.74438357e-02 4.61859141e+02 -2.85266944e-03
4.62637915e+02 3.78257329e-03 4.62637915e+02 -5.00431414e-03 4.62637915e+02 9.98157466e-03 4.62637915e+02 -9.26058430e-04 4.62637915e+02 -1.97911897e-02 4.62637915e+02 -6.21201680e-03
4.63416615e+02 3.19006734e-03 4.63416615e+02 -4.32014502e-03 4.63416615e+02 9.95491861e-03 4.63416615e+02 8.09368653e-04 4.63416615e+02 -1.93240423e-02 4.63416615e+02 -5.08823663e-03
4.64195240e+02 3.94983160e-03 4.64195240e+02 -2.41518428e-03 4.64195240e+02 1.14174789e-02 4.64195240e+02 1.19925190e-03 4.64195240e+02 -1.89910578e-02 4.64195240e+02 -5.77999146e-03
4.64973791e+02 4.90229189e-03 4.64973791e+02 -2.08782828e-03 4.64973791e+02 1.02135218e-02 4.64973791e+02 1.33914518e-03 4.64973791e+02 -1.87230492e-02 4.64973791e+02 -5.75259305e-03
4.65752266e+02 3.84585259e-03 4.65752266e+02 -5.46231427e-03 4.65752266e+02 9.63087740e-03 4.65752266e+02 6.18035073e-04 4.65752266e+02 -2.21930804e-02 4.65752266e+02 -6.34627990e-03
4.66530667e+02 2.68913128e-03 4.66530667e+02 -4.72673823e-03 4.66530667e+02 8.41899126e-03 4.66530667e+02 -8.67234891e-04 4.66530667e+02 -2.40653084e-02 4.66530667e+02 -6.30733932e-03
4.67308993e+02 2.10470065e-03 4.67308993e+02 -6.61732377e-03 4.67308993e+02 9.19090271e-03 4.67308993e+02 -2.68173180e-03 4.67308993e+02 -2.72248154e-02 4.67308993e+02 -9.46786862e-03
4.68087244e+02 3.08188756e-03 4.68087244e+02 -6.17571186e-03 4.68087244e+02 8.20415081e-03 4.68087244e+02 -1.81224591e-03 4.68087244e+02 -2.37962170e-02 4.68087244e+02 -5.63369760e-03
4.68865421e+02 3.90991990e-03 4.68865421e+02 -4.54737851e-03 4.68865421e+02 9.74798393e-03 4.68865421e+02 -1.55996160e-04 4.68865421e+02 -2.18007071e-02 4.68865421e+02 -5.82084172e-03
4.69643522e+02 3.01601062e-03 4.69643522e+02 -6.32953749e-03 4.69643522e+02 7.65397068e-03 4.69643522e+02 -3.46022194e-03 4.69643522e+02 -2.69467299e-02 4.69643522e+02 -9.93838084e-03
4.70421549e+02 4.56864077e-03 4.70421549e+02 -6.00136799e-03 4.70421549e+02 7.79543712e-03 4.70421549e+02 -2.18335177e-03 4.70421549e+02 -2.70402434e-02 4.70421549e+02 -6.18569443e-03
4.71199500e+02 2.42959727e-03 4.71199500e+02 -8.57352085e-03 4.71199500e+02 7.21961899e-03 4.71199500e+02 -3.01321833e-03 4.71199500e+02 -2.70947855e-02 4.71199500e+02 -7.64410289e-03
4.71977377e+02 2.08328105e-03 4.71977377e+02 -7.62035408e-03 4.71977377e+02 8.14804630e-03 4.71977377e+02 -2.89633944e-03 4.71977377e+02 -2.62686825e-02 4.71977377e+02 -8.45510387e-03
4.72755178e+02 9.60255153e-04 4.72755178e+02 -6.90293836e-03 4.72755178e+02 7.55078249e-03 4.72755178e+02 -3.05150055e-03 4.72755178e+02 -2.39360895e-02 4.72755178e+02 -7.16258241e-03
4.73532905e+02 1.32436362e-03 4.73532905e+02 -7.73931486e-03 4.73532905e+02 7.77405401e-03 4.73532905e+02 -3.84637098e-03 4.73532905e+02 -2.50005528e-02 4.73532905e+02 -6.98316841e-03
4.74310556e+02 1.83474825e-04 4.74310556e+02 -9.19431169e-03 4.74310556e+02 5.11318729e-03 4.74310556e+02 -4.91989658e-03 4.74310556e+02 -2.68650025e-02 4.74310556e+02 -9.87435446e-03
4.75088133e+02 1.62099561e-04 4.75088133e+02 -6.13205143e-03 4.75088133e+02 5.83900914e-03 4.75088133e+02 -4.09318518e-03 4.75088133e+02 -2.35061126e-02 4.75088133e+02 -7.88431697e-03
4.75865634e+02 1.38656402e-03 4.75865634e+02 -6.94717957e-03 4.75865634e+02 5.32410691e-03 4.75865634e+02 -2.51703272e-03 4.75865634e+02 -2.40149424e-02 4.75865634e+02 -7.28222062e-03
4.76643060e+02 2.96045062e-03 4.76643060e+02 -6.94888455e-03 4.76643060e+02 7.43556315e-03 4.76643060e+02 -2.86204428e-03 4.76643060e+02 -2.38957807e-02 4.76643060e+02 -7.06785479e-03
4.77420411e+02 3.82496891e-03 4.77420411e+02 -5.93930846e-03 4.77420411e+02 5.93599363e-03 4.77420411e+02 -2.67742781e-03 4.77420411e+02 -2.34765121e-02 4.77420411e+02 -6.89253574e-03
4.78197687e+02 2.37546792e-03 4.78197687e+02 -7.40670516e-03 4.78197687e+02 5.39051109e-03 4.78197687e+02 -4.70707420e-03 4.78197687e+02 -2.35244089e-02 4.78197687e+02 -8.82411438e-03
4.78974887e+02 2.98294041e-03 4.78974887e+02 -3.98400997e-03 4.78974887e+02 8.58360556e-03 4.78974887e+02 -3.31711710e-03 4.78974887e+02 -2.15603937e-02 4.78974887e+02 -7.39574110e-03
4.79752013e+02 2.91156270e-03 4.79752013e+02 -5.06226372e-03 4.79752013e+02 6.59985074e-03 4.79752013e+02 -2.86453355e-03 4.79752013e+02 -2.25330752e-02 4.79752013e+02 -8.02246027e-03
4.80529063e+02 3.50405077e-03 4.80529063e+02 -3.83589094e-03 4.80529063e+02 7.87580967e-03 4.80529063e+02 -1.16263492e-04 4.80529063e+02 -1.95169847e-02 4.80529063e+02 -7.23982655e-03
4.81306037e+02 2.24686941e-03 4.81306037e+02 -5.45617396e-03 4.81306037e+02 6.75838186e-03 4.81306037e+02 -1.60064344e-03 4.81306037e+02 -2.04027629e-02 4.81306037e+02 -8.11253742e-03
4.82082937e+02 3.32929011e-03 4.82082937e+02 -4.05052179e-03 4.82082937e+02 7.56861880e-03 4.82082937e+02 -3.07674116e-03 4.82082937e+02 -2.18279312e-02 4.82082937e+02 -8.01815422e-03
4.82859761e+02 2.41440580e-03 4.82859761e+02 -5.42294044e-03 4.82859761e+02 6.85485922e-03 4.82859761e+02 -2.37625088e-03 4.82859761e+02 -2.12928634e-02 4.82859761e+02 -8.32313324e-03
4.83636509e+02 4.01276111e-03 4.83636509e+02 -3.04418294e-03 4.83636509e+02 6.88444040e-03 4.83636509e+02 -1.31897448e-03 4.83636509e+02 -1.89958704e-02 4.83636509e+02 -6.88512046e-03
4.84413183e+02 2.71184774e-03 4.84413183e+02 -4.61434565e-03 4.84413183e+02 6.92785578e-03 4.84413183e+02 -1.72359585e-03 4.84413183e+02 -1.93292511e-02 4.84413183e+02 -7.50968139e-03
4.85189780e+02 3.78187385e-03 4.85189780e+02 -3.30317914e-03 4.85189780e+02 6.58984530e-03 4.85189780e+02 -1.96724768e-03 4.85189780e+02 -1.63562989e-02 4.85189780e+02 -7.16517014e-03
4.85966303e+02 5.31133231e-03 4.85966303e+02 -2.91175410e-03 4.85966303e+02 8.72426449e-03 4.85966303e+02 -1.27353484e-03 4.85966303e+02 -1.62301920e-02 4.85966303e+02 -4.89131566e-03
4.86742749e+02 5.00040241e-03 4.86742749e+02 -5.87272298e-04 4.86742749e+02 9.55900111e-03 4.86742749e+02 3.45342723e-04 4.86742749e+02 -1.53106809e-02 4.86742749e+02 -4.07719999e-03
4.87519121e+02 5.75925625e-03 4.87519121e+02 -7.06288506e-04 4.87519121e+02 1.01689870e-02 4.87519121e+02 7.06487654e-04 4.87519121e+02 -1.52853595e-02 4.87519121e+02 -4.36256924e-03
4.88295416e+02 5.20483624e-03 4.88295416e+02 -4.32924951e-03 4.88295416e+02 8.12799204e-03 4.88295416e+02 -1.23071517e-03 4.88295416e+02 -1.65819455e-02 4.88295416e+02 -6.54117794e-03
4.89071637e+02 4.35469978e-03 4.89071637e+02 -4.39740479e-03 4.89071637e+02 7.71001221e-03 4.89071637e+02 -1.38054391e-03 4.89071637e+02 -1.87871006e-02 4.89071637e+02 -6.38638499e-03
4.89847781e+02 4.48223333e-03 4.89847781e+02 -2.72555540e-03 4.89847781e+02 8.50063753e-03 4.89847781e+02 -1.33727927e-05 4.89847781e+02 -1.89538880e-02 4.89847781e+02 -5.14209544e-03
4.90623850e+02 3.65673340e-03 4.90623850e+02 -4.15585549e-03 4.90623850e+02 7.46318360e-03 4.90623850e+02 -7.65599244e-04 4.90623850e+02 -1.75404767e-02 4.90623850e+02 -6.41883536e-03
4.91399843e+02 4.45475624e-03 4.91399843e+02 -3.09919402e-03 4.91399843e+02 7.81127940e-03 4.91399843e+02 -1.64570038e-03 4.91399843e+02 -1.83119589e-02 4.91399843e+02 -6.79241222e-03
4.92175761e+02 4.36810476e-03 4.92175761e+02 -2.09180830e-03 4.92175761e+02 8.73023338e-03 4.92175761e+02 -1.92871433e-04 4.92175761e+02 -1.55085505e-02 4.92175761e+02 -4.89895274e-03
4.92951602e+02 2.71498961e-03 4.92951602e+02 -4.19002395e-03 4.92951602e+02 7.65765306e-03 4.92951602e+02 -1.58361821e-03 4.92951602e+02 -1.82250359e-02 4.92951602e+02 -5.12936162e-03
4.93727369e+02 2.62864637e-03 4.93727369e+02 -4.04920240e-03 4.93727369e+02 6.26046032e-03 4.93727369e+02 -1.80641902e-03 4.93727369e+02 -1.77694494e-02 4.93727369e+02 -6.92606461e-03
4.94503059e+02 2.29535921e-03 4.94503059e+02 -3.98420520e-03 4.94503059e+02 7.41158406e-03 4.94503059e+02 -1.25482870e-03 4.94503059e+02 -1.80511081e-02 4.94503059e+02 -6.83345950e-03
4.95278673e+02 2.80905069e-03 4.95278673e+02 -1.48597581e-03 4.95278673e+02 7.94497006e-03 4.95278673e+02 -1.48033272e-03 4.95278673e+02 -1.53960694e-02 4.95278673e+02 -4.90459320e-03
4.96054212e+02 2.94649361e-03 4.96054212e+02 -3.62630445e-03 4.96054212e+02 7.96288259e-03 4.96054212e+02 -3.28890481e-04 4.96054212e+02 -1.72141450e-02 4.96054212e+02 -5.25294484e-03
4.96829675e+02 2.73205159e-04 4.96829675e+02 -6.78427125e-03 4.96829675e+02 5.29695295e-03 4.96829675e+02 -3.19853800e-03 4.96829675e+02 -1.97519913e-02 4.96829675e+02 -7.68632713e-03
4.97605062e+02 4.00518269e-03 4.97605062e+02 -1.69057275e-03 4.97605062e+02 8.51148332e-03 4.97605062e+02 5.90034812e-04 4.97605062e+02 -1.37968650e-02 4.97605062e+02 -4.56310862e-03
4.98380373e+02 5.96814711e-03 4.98380373e+02 -1.20226487e-03 4.98380373e+02 1.09324639e-02 4.98380373e+02 5.67639495e-04 4.98380373e+02 -1.20128191e-02 4.98380373e+02 -2.90994575e-03
4.99155608e+02 3.18404691e-03 4.99155608e+02 -3.93262200e-03 4.99155608e+02 7.08020252e-03 4.99155608e+02 -2.02108448e-03 4.99155608e+02 -1.62565359e-02 4.99155608e+02 -5.48458548e-03
